,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BABYBAY G2,,3 Round 1 Asuna Kess Round 8 Cryocells eeiu Round 9 Kess eeiu,1 Round 16 eeiu Asuna zander,,,1 Round 9 eeiu,,,,,96,1,2
valyn G2,,2 Round 6 Cryocells Kess Round 9 Cryocells zander,1 Round 12 Cryocells Asuna zander,,,,,,,,55,0,0
jawgemo G2,,3 Round 8 Asuna Kess Round 13 Kess Asuna Round 17 Asuna eeiu,2 Round 7 Kess Asuna eeiu Round 10 Asuna zander eeiu,,,,,,,,77,0,1
JonahP G2,,3 Round 1 Cryocells zander Round 2 Cryocells eeiu Round 11 Cryocells eeiu,,,,,,,,,63,0,0
trent G2,,1 Round 5 Asuna Cryocells,,,,,,,,,54,2,2
Asuna 100T,,1 Round 15 BABYBAY JonahP,,,,,,,,,34,1,0
eeiu 100T,,2 Round 9 trent valyn Round 15 valyn trent,1 Round 3 trent jawgemo valyn,,,,,,,,61,0,0
Cryocells 100T,,1 Round 16 valyn trent,1 Round 14 valyn jawgemo JonahP,,,,,,,,66,1,1
zander 100T,,2 Round 2 JonahP valyn zander Round 17 jawgemo trent,,,,,1 Round 2 JonahP valyn,,,,34,4,0
Kess 100T,,,,,,,,,,,20,0,0
