,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BABYBAY G2,,3 Round 4 zander eeiu Round 12 Cryocells Kess Round 13 zander Asuna,,,,,,,,,71,0,1
valyn G2,,3 Round 7 Kess Asuna Round 11 zander Asuna Round 15 zander eeiu,,,,,,,,,50,3,0
jawgemo G2,,3 Round 2 Cryocells zander Round 5 zander Kess Round 12 eeiu Asuna,2 Round 9 zander Kess eeiu Round 10 Asuna Kess eeiu,,1 Round 3 Cryocells eeiu Asuna zander Kess,1 Round 2 zander,,,,,70,2,0
JonahP G2,,2 Round 2 Asuna eeiu Round 7 eeiu Cryocells,,,,,,,,,59,1,1
trent G2,,3 Round 6 zander Kess Round 16 zander Kess trent Round 18 Cryocells eeiu,,,,,,,,,47,5,0
Asuna 100T,,1 Round 1 BABYBAY JonahP,,,,,,,,,30,1,0
eeiu 100T,,5 Round 4 valyn trent Round 6 BABYBAY jawgemo Round 12 JonahP trent Round 13 valyn BABYBAY Round 18 jawgemo BABYBAY,1 Round 11 jawgemo valyn JonahP,,,,,,,,69,0,2
Cryocells 100T,,,1 Round 14 JonahP trent valyn,,,,,,,,42,1,0
zander 100T,,2 Round 8 JonahP trent Round 17 valyn BABYBAY,,,,,,,,,43,2,0
Kess 100T,,1 Round 2 JonahP valyn,1 Round 16 BABYBAY valyn JonahP,,,1 Round 16 trent,,,,,42,0,0
