Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""0-1""",NAVI,Attackers,Elimination
1Icebox,2,"""0-2""",NAVI,Attackers,Spike Detonation
1Icebox,3,"""0-3""",NAVI,Attackers,Elimination
1Icebox,4,"""0-4""",NAVI,Attackers,Elimination
1Icebox,5,"""1-4""",GX,Defenders,Elimination
1Icebox,6,"""1-5""",NAVI,Attackers,Spike Detonation
1Icebox,7,"""1-6""",NAVI,Attackers,Spike Detonation
1Icebox,8,"""1-7""",NAVI,Attackers,Spike Detonation
1Icebox,9,"""2-7""",GX,Defenders,Defuse
1Icebox,10,"""2-8""",NAVI,Attackers,Spike Detonation
1Icebox,11,"""2-9""",NAVI,Attackers,Elimination
1Icebox,12,"""3-9""",GX,Defenders,Defuse
1Icebox,13,"""4-9""",NAVI,Attackers,Spike Detonation
1Icebox,14,"""5-9""",NAVI,Attackers,Elimination
1Icebox,15,"""5-10""",GX,Defenders,Defuse
1Icebox,16,"""5-11""",GX,Defenders,Elimination
1Icebox,17,"""5-12""",GX,Defenders,Defuse
1Icebox,18,"""6-12""",NAVI,Attackers,Elimination
1Icebox,19,"""6-13""",GX,Defenders,Defuse
1Icebox,20,"""""",,,
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
