,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,3 Round 6 Ivy margaret Round 12 Ivy Dambi Round 17 Ivy Francis,2 Round 1 Ivy Dambi Francis Round 13 margaret Francis Ivy,,,,,,,,65,2,0
Killua TLN,,3 Round 12 Persia Francis Round 20 Dambi margaret Round 21 Persia margaret,1 Round 16 Ivy Francis margaret,,,,,,,,67,4,2
JitBoyS TLN,,3 Round 8 Persia Dambi Round 11 Francis margaret Round 13 Dambi Persia,1 Round 7 margaret Francis Dambi,,,,,,,,65,0,1
primmie TLN,,6 Round 6 Francis Persia Round 7 Persia Ivy Round 8 margaret Francis Round 9 Francis margaret Round 18 Persia Ivy Round 21 Dambi Ivy,3 Round 3 Francis Ivy Dambi Round 15 Dambi Ivy Persia Round 19 Francis Persia Ivy,,,,,,,,75,2,0
thyy TLN,,2 Round 3 margaret Persia Round 14 Dambi Persia,1 Round 18 Dambi margaret Francis,,,,,,,,41,0,1
Persia NS,,,1 Round 5 thyy Killua JitBoyS,,,,,,,,47,4,0
Dambi NS,,3 Round 5 Crws primmie Round 13 primmie thyy Round 20 primmie thyy,1 Round 14 JitBoyS Killua primmie,,,,,,,,53,0,0
Francis NS,,3 Round 6 Killua Crws Round 15 Crws primmie Round 17 JitBoyS Killua,,,1 Round 4 Crws primmie Killua thyy JitBoyS,,,,,,75,3,0
Ivy NS,,1 Round 1 JitBoyS primmie,,,,,,,,,21,0,0
margaret NS,,4 Round 1 Killua Crws Round 2 Killua JitBoyS Round 10 JitBoyS primmie Round 15 JitBoyS Killua,,,,1 Round 1 Crws,,,,,38,0,2
