Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Fracture,1,"""0-1""",TE,Attackers,Spike Detonation
1Fracture,2,"""0-2""",TE,Attackers,Spike Detonation
1Fracture,3,"""0-3""",TE,Attackers,Spike Detonation
1Fracture,4,"""1-3""",BLG,Defenders,Elimination
1Fracture,5,"""1-4""",TE,Attackers,Elimination
1Fracture,6,"""2-4""",BLG,Defenders,Elimination
1Fracture,7,"""3-4""",BLG,Defenders,Defuse
1Fracture,8,"""3-5""",TE,Attackers,Spike Detonation
1Fracture,9,"""4-5""",BLG,Defenders,Defuse
1Fracture,10,"""4-6""",TE,Attackers,Spike Detonation
1Fracture,11,"""4-7""",TE,Attackers,Spike Detonation
1Fracture,12,"""5-7""",BLG,Defenders,Defuse
1Fracture,13,"""6-7""",TE,Attackers,Elimination
1Fracture,14,"""7-7""",TE,Attackers,Elimination
1Fracture,15,"""7-8""",BLG,Defenders,Defuse
1Fracture,16,"""8-8""",TE,Attackers,Elimination
1Fracture,17,"""9-8""",TE,Attackers,Elimination
1Fracture,18,"""10-8""",TE,Attackers,Elimination
1Fracture,19,"""11-8""",TE,Attackers,Elimination
1Fracture,20,"""12-8""",TE,Attackers,Elimination
1Fracture,21,"""13-8""",TE,Attackers,Elimination
1Fracture,22,"""""",,,
1Fracture,23,"""""",,,
1Fracture,24,"""""",,,
