,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,3 Round 10 Chronicle crashies Round 16 crashies Alfajer Round 24 Boaster Chronicle,,,,,,,,,55,3,0
f0rsakeN PRX,,3 Round 4 Chronicle kaajak Round 21 kaajak Chronicle Round 22 kaajak Chronicle,3 Round 11 Alfajer Boaster Chronicle Round 12 Boaster crashies Alfajer Round 15 kaajak crashies Boaster,,,,,,,,58,3,0
d4v41 PRX,,2 Round 7 Boaster kaajak Round 10 Alfajer kaajak,1 Round 9 Boaster crashies Alfajer,,,,,,,,38,2,0
PatMen PRX,,3 Round 5 Chronicle Alfajer Round 6 Boaster Alfajer Round 20 Boaster Alfajer,,,,,,,,,56,0,0
something PRX,,2 Round 8 Alfajer Chronicle Round 21 Boaster Alfajer,1 Round 23 crashies Chronicle kaajak,,,,,,,,50,2,0
crashies FNC,,,1 Round 11 Jinggg d4v41 PatMen,,,,,,,,44,3,1
Boaster FNC,,1 Round 13 something PatMen,,,,,,,,,31,2,0
Chronicle FNC,,1 Round 13 Jinggg f0rsakeN,,,,,,,,,39,0,0
kaajak FNC,,4 Round 2 f0rsakeN something Round 3 f0rsakeN something Round 17 f0rsakeN PatMen Round 23 Jinggg d4v41,2 Round 14 Jinggg f0rsakeN PatMen Round 18 Jinggg something f0rsakeN,,,,,,,,59,1,0
Alfajer FNC,,7 Round 3 d4v41 Jinggg Round 4 something f0rsakeN Round 10 PatMen Jinggg Round 16 f0rsakeN something Round 17 Jinggg d4v41 Round 19 Jinggg something Round 23 PatMen something,,,,1 Round 4 f0rsakeN,,,,,60,0,1
