,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,8,5,1,,,1,,,,52,6,1
f0rsakeN PRX,,15,5,1,,,1,,,,54,19,0
d4v41 PRX,,13,5,1,,1,,,,,55,5,1
PatMen PRX,,13,3,,,1,1,,,,46,11,2
something PRX,,12,2,2,,,1,,,,42,3,1
crashies FNC,,11,2,1,,1,,,,,42,8,2
Boaster FNC,,4,1,,,,,,,,34,13,0
Chronicle FNC,,13,4,1,,,,,,,53,6,4
kaajak FNC,,17,5,,,1,,,,,43,3,4
Alfajer FNC,,16,6,3,,1,,,,,62,2,4
