,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,2 Round 11 Alfajer crashies Round 17 Alfajer Boaster,1 Round 22 Boaster Chronicle kaajak,,,,,,,,53,0,0
f0rsakeN PRX,,4 Round 4 Alfajer crashies Round 11 Boaster Chronicle Round 15 crashies Chronicle Round 23 Chronicle kaajak,1 Round 3 crashies kaajak Chronicle,,,,1 Round 23 Chronicle kaajak,,,,62,4,0
d4v41 PRX,,2 Round 19 crashies Alfajer Round 22 Alfajer crashies,1 Round 10 kaajak crashies Boaster,1 Round 5 Chronicle crashies Boaster Alfajer,,,,,,,85,0,0
PatMen PRX,,3 Round 4 Boaster Chronicle Round 17 kaajak crashies Round 20 kaajak Boaster,,,,,,,,,43,6,0
something PRX,,1 Round 3 Boaster Alfajer,,1 Round 21 kaajak Alfajer Boaster crashies,,,,,,,39,0,0
crashies FNC,,2 Round 9 Jinggg PatMen Round 13 something PatMen,,,,,,,,,46,1,0
Boaster FNC,,2 Round 6 d4v41 Jinggg Round 9 something d4v41,1 Round 14 something Jinggg PatMen,,,,,,,,56,4,0
Chronicle FNC,,2 Round 18 PatMen Jinggg Round 23 d4v41 PatMen,1 Round 1 f0rsakeN something d4v41,,,,,,,,44,1,1
kaajak FNC,,2 Round 7 f0rsakeN d4v41 Round 11 f0rsakeN Jinggg,,,,,,,,,28,0,0
Alfajer FNC,,2 Round 2 Jinggg PatMen Round 6 f0rsakeN something,2 Round 12 d4v41 something Jinggg Round 13 d4v41 Jinggg f0rsakeN,1 Round 8 Jinggg f0rsakeN PatMen something,,,,,,,58,1,1
