Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Boostio,100T,Map_2_2Icebox,All,Killjoy,1.49,296,20,13,4,+7,84%,189,50%,5,3,+2
Cryocells,100T,Map_2_2Icebox,All,Jett,1.45,260,20,8,1,+12,89%,151,15%,2,3,-1
zander,100T,Map_2_2Icebox,All,Viper,1.26,200,14,10,6,+4,79%,120,22%,2,2,0
Asuna,100T,Map_2_2Icebox,All,Gekko,1.02,180,11,11,13,0,89%,126,18%,1,0,+1
eeiu,100T,Map_2_2Icebox,All,Sova,0.99,193,12,12,5,0,74%,132,24%,0,1,-1
Askia,2G,Map_2_2Icebox,All,Jett,1.16,271,17,17,6,0,79%,204,31%,4,1,+3
lz,2G,Map_2_2Icebox,All,Viper,0.90,189,13,15,5,-2,74%,118,35%,3,1,+2
PxS,2G,Map_2_2Icebox,All,Kayo,0.81,158,11,15,10,-4,74%,94,36%,2,1,+1
silentzz,2G,Map_2_2Icebox,All,Killjoy,0.45,114,7,16,1,-9,47%,78,18%,0,2,-2
gobera,2G,Map_2_2Icebox,All,Tejo,0.40,101,6,14,4,-8,63%,80,21%,0,5,-5
Boostio,100T,Map_2_2Icebox,Attack,Killjoy,1.30,230,5,4,1,+1,100%,150,45%,3,0,+3
Cryocells,100T,Map_2_2Icebox,Attack,Jett,1.87,353,10,3,1,+7,100%,206,21%,1,1,0
zander,100T,Map_2_2Icebox,Attack,Viper,1.21,229,6,4,1,+2,100%,154,24%,1,1,0
Asuna,100T,Map_2_2Icebox,Attack,Gekko,2.01,238,7,1,5,+6,100%,156,31%,0,0,0
eeiu,100T,Map_2_2Icebox,Attack,Sova,0.97,158,4,4,2,0,86%,90,18%,0,0,0
Askia,2G,Map_2_2Icebox,Attack,Jett,1.19,282,11,11,6,0,83%,202,29%,3,1,+2
lz,2G,Map_2_2Icebox,Attack,Viper,1.00,182,8,8,4,0,75%,125,31%,2,0,+2
PxS,2G,Map_2_2Icebox,Attack,Kayo,1.17,201,9,8,7,+1,83%,109,36%,2,0,+2
silentzz,2G,Map_2_2Icebox,Attack,Killjoy,0.72,149,6,9,0,-3,58%,94,25%,0,1,-1
gobera,2G,Map_2_2Icebox,Attack,Tejo,0.32,105,4,9,2,-5,75%,82,27%,0,3,-3
Boostio,100T,Map_2_2Icebox,Defend,Killjoy,1.60,336,15,9,3,+6,75%,211,52%,2,3,-1
Cryocells,100T,Map_2_2Icebox,Defend,Jett,1.21,206,10,5,0,+5,83%,119,6%,1,2,-1
zander,100T,Map_2_2Icebox,Defend,Viper,1.29,184,8,6,5,+2,67%,100,21%,1,1,0
Asuna,100T,Map_2_2Icebox,Defend,Gekko,0.43,147,4,10,8,-6,83%,109,11%,1,0,+1
eeiu,100T,Map_2_2Icebox,Defend,Sova,1.01,214,8,8,3,0,67%,157,27%,0,1,-1
Askia,2G,Map_2_2Icebox,Defend,Jett,1.12,254,6,6,0,0,71%,207,33%,1,0,+1
lz,2G,Map_2_2Icebox,Defend,Viper,0.71,202,5,7,1,-2,71%,105,45%,1,1,0
PxS,2G,Map_2_2Icebox,Defend,Kayo,0.21,86,2,7,3,-5,57%,66,33%,0,1,-1
silentzz,2G,Map_2_2Icebox,Defend,Killjoy,0.03,55,1,7,1,-6,29%,50,8%,0,1,-1
gobera,2G,Map_2_2Icebox,Defend,Tejo,0.52,96,2,5,2,-3,43%,78,15%,0,2,-2
