Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""1-0""",PRX,Attackers,Elimination
3Haven,2,"""2-0""",PRX,Attackers,Spike Detonation
3Haven,3,"""2-1""",GEN,Defenders,Defuse
3Haven,4,"""3-1""",PRX,Attackers,Elimination
3Haven,5,"""4-1""",PRX,Attackers,Elimination
3Haven,6,"""5-1""",PRX,Attackers,Elimination
3Haven,7,"""6-1""",PRX,Attackers,Elimination
3Haven,8,"""6-2""",GEN,Defenders,Defuse
3Haven,9,"""7-2""",PRX,Attackers,Elimination
3Haven,10,"""8-2""",PRX,Attackers,Elimination
3Haven,11,"""9-2""",PRX,Attackers,Elimination
3Haven,12,"""10-2""",PRX,Attackers,Elimination
3Haven,13,"""10-3""",PRX,Attackers,Elimination
3Haven,14,"""10-4""",PRX,Attackers,Elimination
3Haven,15,"""11-4""",GEN,Defenders,Elimination
3Haven,16,"""12-4""",GEN,Defenders,Elimination
3Haven,17,"""13-4""",GEN,Defenders,Elimination
3Haven,18,"""""",,,
3Haven,19,"""""",,,
3Haven,20,"""""",,,
3Haven,21,"""""",,,
3Haven,22,"""""",,,
3Haven,23,"""""",,,
3Haven,24,"""""",,,
