Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Shiro,BME,Map_2_2Lotus,All,Viper,1.09,228,19,18,6,+1,83%,144,31%,3,1,+2
BerserX,BME,Map_2_2Lotus,All,Killjoy,1.08,219,18,17,2,+1,70%,147,24%,1,1,0
Famouz,BME,Map_2_2Lotus,All,Raze,1.07,229,17,18,7,-1,70%,143,18%,4,5,-1
dos9,BME,Map_2_2Lotus,All,Omen,0.92,182,15,16,10,-1,83%,106,36%,1,4,-3
NcSlasher,BME,Map_2_2Lotus,All,Fade,0.64,138,12,18,5,-6,52%,87,22%,0,3,-3
something,PRX,Map_2_2Lotus,All,Yoru,1.31,248,20,15,4,+5,83%,175,26%,7,2,+5
f0rsakeN,PRX,Map_2_2Lotus,All,Omen,1.25,240,21,17,10,+4,74%,145,43%,1,2,-1
d4v41,PRX,Map_2_2Lotus,All,Vyse,1.00,219,18,16,5,+2,70%,142,30%,3,1,+2
PatMen,PRX,Map_2_2Lotus,All,Fade,0.83,144,13,15,5,-2,70%,97,15%,1,1,0
Jinggg,PRX,Map_2_2Lotus,All,Raze,0.71,205,15,19,5,-4,61%,142,27%,2,3,-1
Shiro,BME,Map_2_2Lotus,Attack,Viper,0.83,166,6,8,4,-2,91%,111,25%,1,1,0
BerserX,BME,Map_2_2Lotus,Attack,Killjoy,1.28,260,10,8,1,+2,82%,173,22%,0,0,0
Famouz,BME,Map_2_2Lotus,Attack,Raze,0.93,182,7,8,3,-1,73%,113,21%,2,4,-2
dos9,BME,Map_2_2Lotus,Attack,Omen,1.17,214,9,7,7,+2,91%,136,44%,0,2,-2
NcSlasher,BME,Map_2_2Lotus,Attack,Fade,1.04,185,9,7,2,+2,55%,110,24%,0,1,-1
something,PRX,Map_2_2Lotus,Attack,Yoru,1.53,254,12,7,2,+5,92%,176,30%,3,0,+3
f0rsakeN,PRX,Map_2_2Lotus,Attack,Omen,1.67,252,13,6,5,+7,75%,145,62%,1,2,-1
d4v41,PRX,Map_2_2Lotus,Attack,Vyse,0.91,229,9,9,4,0,67%,155,35%,1,1,0
PatMen,PRX,Map_2_2Lotus,Attack,Fade,0.70,130,6,8,3,-2,67%,96,13%,0,0,0
Jinggg,PRX,Map_2_2Lotus,Attack,Raze,0.71,236,9,10,2,-1,58%,158,36%,1,3,-2
Shiro,BME,Map_2_2Lotus,Defend,Viper,1.34,286,13,10,2,+3,75%,174,36%,2,0,+2
BerserX,BME,Map_2_2Lotus,Defend,Killjoy,0.89,182,8,9,1,-1,58%,123,24%,1,1,0
Famouz,BME,Map_2_2Lotus,Defend,Raze,1.21,273,10,10,4,0,67%,171,15%,2,1,+1
dos9,BME,Map_2_2Lotus,Defend,Omen,0.68,154,6,9,3,-3,75%,79,27%,1,2,-1
NcSlasher,BME,Map_2_2Lotus,Defend,Fade,0.26,96,3,11,3,-8,50%,66,18%,0,2,-2
something,PRX,Map_2_2Lotus,Defend,Yoru,1.07,242,8,8,2,0,73%,173,21%,4,2,+2
f0rsakeN,PRX,Map_2_2Lotus,Defend,Omen,0.78,227,8,11,5,-3,73%,144,30%,0,0,0
d4v41,PRX,Map_2_2Lotus,Defend,Vyse,1.09,210,9,7,1,+2,73%,128,26%,2,0,+2
PatMen,PRX,Map_2_2Lotus,Defend,Fade,0.97,161,7,7,2,0,73%,99,17%,1,1,0
Jinggg,PRX,Map_2_2Lotus,Defend,Raze,0.70,172,6,9,3,-3,64%,124,17%,1,0,+1
