,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,1 Round 21 BerserX dos9,,,1 Round 1 Shiro Famouz BerserX dos9 NcSlasher,,,,,,36,0,0
f0rsakeN PRX,,,2 Round 5 BerserX Shiro Famouz Round 20 BerserX dos9 Shiro,1 Round 2 Famouz BerserX NcSlasher Shiro,,,,,,,47,2,0
d4v41 PRX,,3 Round 5 NcSlasher dos9 Round 17 BerserX Shiro Round 18 Famouz Shiro,1 Round 22 Famouz BerserX Shiro,,,,,,,,42,1,0
PatMen PRX,,5 Round 9 dos9 NcSlasher Round 13 Famouz NcSlasher Round 14 Shiro Famouz Round 17 Famouz NcSlasher Round 18 NcSlasher dos9,,1 Round 15 NcSlasher BerserX Shiro dos9,,,,,,,47,4,0
something PRX,,1 Round 6 BerserX Famouz,,,,,,,,,29,0,0
Famouz BME,,7 Round 3 d4v41 something Round 4 d4v41 something Round 7 f0rsakeN d4v41 Round 9 d4v41 f0rsakeN Round 12 something Jinggg Round 14 d4v41 Jinggg Round 23 something d4v41,2 Round 8 d4v41 Jinggg f0rsakeN Round 10 PatMen something Jinggg,,,,,,,,81,0,1
BerserX BME,,2 Round 4 f0rsakeN PatMen Round 8 something PatMen,,,,,,,,,35,0,1
NcSlasher BME,,1 Round 3 f0rsakeN PatMen,2 Round 11 d4v41 Jinggg PatMen Round 19 PatMen Jinggg f0rsakeN,,,,,,,,45,2,0
Shiro BME,,6 Round 7 something PatMen Round 12 f0rsakeN d4v41 Round 13 f0rsakeN d4v41 Round 16 PatMen f0rsakeN Round 20 Jinggg d4v41 Round 22 Jinggg f0rsakeN,,,,,,,,,80,2,1
dos9 BME,,2 Round 13 PatMen Jinggg Round 23 Jinggg PatMen,,,,,,,,,36,0,0
