,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinggg PRX,,7 Round 3 Famouz dos9 Round 6 BerserX Famouz Round 11 BerserX Famouz Round 12 NcSlasher BerserX Jinggg Round 13 Shiro Famouz Round 19 Famouz NcSlasher Round 22 BerserX dos9,2 Round 9 Famouz NcSlasher dos9 Round 17 dos9 Famouz BerserX,,,,,,,,99,1,0
f0rsakeN PRX,,3 Round 3 Shiro BerserX Round 10 BerserX NcSlasher Round 21 Famouz Shiro,2 Round 16 BerserX Shiro dos9 Round 20 Famouz dos9 Shiro,,,,,,,,76,0,0
d4v41 PRX,,3 Round 13 BerserX NcSlasher Round 18 BerserX NcSlasher Round 22 Shiro Famouz,,,,,,,,,32,0,1
PatMen PRX,,1 Round 10 Famouz dos9,,,,,,,,,46,7,0
something PRX,,1 Round 8 BerserX NcSlasher,1 Round 5 dos9 Shiro BerserX,,,,,1 Round 5 dos9 Shiro BerserX,,,46,0,1
Famouz BME,,4 Round 4 f0rsakeN d4v41 Round 17 f0rsakeN d4v41 Round 19 d4v41 f0rsakeN Round 22 something Jinggg,,,,,,,,,48,1,0
BerserX BME,,1 Round 3 Jinggg PatMen,,,1 Round 2 d4v41 f0rsakeN Jinggg PatMen something,,,,,,46,0,0
NcSlasher BME,,4 Round 1 d4v41 f0rsakeN Round 7 Jinggg PatMen Round 11 something Jinggg Round 19 PatMen something,1 Round 6 d4v41 PatMen Jinggg,,,1 Round 22 d4v41,,,,,57,5,1
Shiro BME,,2 Round 14 PatMen Jinggg Round 22 f0rsakeN PatMen,,,,1 Round 12 Jinggg,,,,,34,2,1
dos9 BME,,4 Round 1 Jinggg PatMen Round 5 f0rsakeN d4v41 Round 9 something PatMen Round 11 d4v41 f0rsakeN,2 Round 13 d4v41 f0rsakeN Jinggg Round 18 Jinggg PatMen something,,,2 Round 13 Jinggg Round 19 Jinggg,,,,,67,1,2
