,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,,,,,,,,,,35,3,0
Shao NAVI,,5 Round 1 Kicks Derke Round 11 Kicks Less Round 14 Derke Kicks Round 15 Sayf Kicks Round 18 Derke Sayf,,,,,,,,,47,5,0
Ruxic NAVI,,2 Round 6 UNFAKE Derke Round 7 Sayf Less,1 Round 13 Sayf Derke Kicks,,,,,,,,71,1,0
alexiiik NAVI,,5 Round 10 Kicks UNFAKE Round 13 UNFAKE Less Round 15 Derke UNFAKE Round 16 UNFAKE Kicks Round 20 Derke UNFAKE,1 Round 3 Kicks Derke UNFAKE,,,,,,,,60,0,3
hiro NAVI,,3 Round 12 Kicks Sayf Round 17 Derke Sayf Round 20 Sayf Kicks,1 Round 9 Less Sayf Kicks,,,,,,,,50,0,0
Sayf VIT,,2 Round 7 alexiiik ANGE1 Round 19 alexiiik Shao,,,,,,,,,49,0,1
UNFAKE VIT,,4 Round 4 Ruxic Shao Round 10 ANGE1 Shao Round 11 hiro Shao Round 18 alexiiik hiro,1 Round 2 alexiiik Shao ANGE1,,,,,,,,58,1,2
Derke VIT,,2 Round 14 Ruxic ANGE1 Round 15 Shao ANGE1,2 Round 1 hiro Ruxic ANGE1 Round 5 hiro Shao Ruxic,,,,,,,,51,0,0
Less VIT,,2 Round 2 Ruxic hiro Round 12 hiro alexiiik Less,,,,,,,,,44,1,0
Kicks VIT,,1 Round 19 ANGE1 Ruxic,,,,,1 Round 19 Ruxic ANGE1,,,,32,2,0
