,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
TenZ SEN,,2 Round 21 keznit Klaus Round 23 Shyy Klaus,1 Round 18 heat Shyy Klaus,,,1 Round 23 Klaus,,,,,49,0,2
Sacy SEN,,,2 Round 6 keznit Melser Shyy Round 11 keznit Melser heat,,,,,,,,73,4,0
Zellsis SEN,,1 Round 15 Shyy Melser,1 Round 3 Shyy keznit heat,,,,,,,,53,2,0
johnqt SEN,,,1 Round 19 heat keznit Klaus,,,,,,,,48,0,0
zekken SEN,,5 Round 4 Klaus heat Round 6 Klaus heat Round 9 Shyy keznit Round 12 Shyy heat Round 21 heat Melser,2 Round 7 Shyy heat Klaus Round 10 Melser heat keznit,,,,,,,,67,4,0
Melser KRÜ,,2 Round 14 johnqt Zellsis Round 15 johnqt Sacy,,,,1 Round 3 Zellsis,,,,,51,1,1
keznit KRÜ,,6 Round 2 Sacy TenZ Round 3 TenZ johnqt Round 13 TenZ Zellsis Round 14 TenZ zekken Round 17 zekken Sacy Round 22 zekken Sacy,,,,,,,,,58,1,1
Klaus KRÜ,,,1 Round 23 zekken Sacy Zellsis,,,,,,,,38,1,0
heat KRÜ,,2 Round 20 zekken johnqt Round 22 TenZ johnqt,1 Round 5 johnqt Zellsis Sacy,,,,,,,,48,4,0
Shyy KRÜ,,3 Round 2 johnqt Zellsis Round 13 johnqt Sacy Round 19 Zellsis johnqt,1 Round 16 johnqt TenZ Zellsis,,,,,,,,42,1,0
