,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zyppan M8,,3 Round 2 flyuh Filu Round 3 Filu soulcas Round 16 grubinho flyuh,,,,,,,,,45,1,2
RobbieBk M8,,1 Round 5 Filu soulcas,,,,1 Round 14 sheydos,,,,,69,2,2
Click M8,,3 Round 4 soulcas sheydos Round 7 grubinho sheydos Round 13 Filu flyuh,,1 Round 9 soulcas Filu grubinho flyuh,,,,,,,64,0,0
Kada M8,,6 Round 1 sheydos flyuh Round 4 Filu flyuh Round 5 flyuh grubinho Round 10 Filu flyuh Round 14 Filu flyuh Round 15 Filu grubinho,1 Round 8 sheydos soulcas Filu,,,,,,,,94,1,1
Minny M8,,2 Round 7 Filu soulcas Round 14 soulcas grubinho,,,,,,,,,60,0,0
soulcas MKOI,,2 Round 3 Click Kada Round 6 Zyppan Click,,,,,,,,,27,0,0
sheydos MKOI,,2 Round 8 RobbieBk Click Round 14 Minny Kada,,,,,,,,,35,1,0
flyuh MKOI,,,,,,,,,,,20,5,0
Filu MKOI,,,3 Round 6 Kada Minny RobbieBk Round 11 Zyppan RobbieBk Kada Round 12 Click RobbieBk Zyppan,,,,,,,,69,0,0
grubinho MKOI,,2 Round 10 Click Minny Round 13 Click Minny,,,,,,,,,27,1,1
