,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
liazzi MIBR,,4 Round 6 havoc xand Round 14 nzr Khalil Round 16 havoc xand Round 20 xand Khalil,,,,1 Round 20 havoc,,,,,45,0,0
artzin MIBR,,3 Round 10 mwzera havoc Round 18 mwzera Khalil Round 23 xand nzr,5 Round 3 havoc mwzera xand Round 5 xand Khalil nzr Round 6 nzr mwzera Khalil Round 11 nzr Khalil xand Round 12 nzr havoc Khalil,,,,1 Round 10 mwzera havoc,,,,73,0,0
mazin MIBR,,1 Round 15 havoc mwzera,,,,1 Round 16 Khalil,,,,,30,0,1
rich MIBR,,2 Round 7 mwzera nzr Round 10 Khalil nzr,,1 Round 13 mwzera xand havoc nzr,,,,,,,48,9,0
Palla MIBR,,4 Round 5 mwzera havoc Round 8 havoc Khalil Round 19 nzr xand Round 20 mwzera nzr,,,,,,,,,48,0,0
xand FUR,,5 Round 1 Palla rich Round 6 Palla rich Round 7 artzin rich Round 12 rich mazin Round 22 Palla artzin,,,,,,,,,46,1,2
nzr FUR,,2 Round 15 mazin rich Round 22 liazzi mazin,,,,1 Round 15 rich,,,,,34,3,2
mwzera FUR,,5 Round 3 rich mazin Round 4 liazzi Palla Round 7 Palla liazzi Round 11 Palla mazin Round 17 mazin liazzi,,,,,,,,,52,0,0
Khalil FUR,,1 Round 15 liazzi Palla,4 Round 3 liazzi Palla artzin Round 10 Palla liazzi mazin Round 16 Palla liazzi mazin Round 23 rich mazin liazzi,1 Round 9 mazin Palla rich liazzi,,,,,,,79,3,0
havoc FUR,,2 Round 2 artzin Palla Round 18 liazzi Palla,3 Round 4 artzin mazin rich Round 19 artzin mazin Palla Round 20 mazin artzin Palla,1 Round 21 rich artzin liazzi Palla,,,,,,,86,1,0
