,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 13 eeiu Cryocells Round 17 Cryocells eeiu Round 18 Cryocells bang,1 Round 12 bang Cryocells eeiu,,,,,,,,57,1,0
JonahP G2,,2 Round 2 eeiu Cryocells Round 16 Boostio eeiu,3 Round 4 Boostio bang Cryocells Round 7 Boostio eeiu Cryocells Round 15 Cryocells Asuna eeiu,1 Round 8 bang Cryocells eeiu Boostio,,,,,,,151,0,1
leaf G2,,3 Round 3 Cryocells eeiu Round 15 Boostio bang Round 16 bang Cryocells,1 Round 9 Cryocells Boostio Asuna,,,,,,,,72,0,0
icy G2,,1 Round 11 eeiu Boostio,,,,,,,,,31,2,0
trent G2,,3 Round 5 Boostio Asuna Round 14 Asuna eeiu Round 17 Asuna Boostio,1 Round 3 bang Boostio Asuna,,,,,,,,70,2,2
Asuna 100T,,1 Round 11 Asuna trent,,,,,,,,,24,2,0
Boostio 100T,,2 Round 1 icy leaf Round 8 valyn leaf,1 Round 2 trent JonahP leaf,1 Round 12 icy JonahP leaf valyn,,,1 Round 12 valyn leaf,,,,69,1,0
eeiu 100T,,2 Round 6 JonahP icy Round 18 icy valyn,,,,,,,,,31,1,0
bang 100T,,2 Round 5 icy leaf Round 11 leaf icy,1 Round 9 icy valyn leaf,,,,1 Round 11 icy leaf,,,,51,1,0
Cryocells 100T,,2 Round 10 valyn icy Round 13 trent JonahP,,,,,,,,,38,3,0
