,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinboong DFM,,4 Round 1 Kushy xffero Round 5 Jemkin xffero Round 6 Kushy Estrella Round 17 Jemkin Monyet,1 Round 2 Monyet Jemkin Kushy,,,1 Round 6 Estrella,,,,,43,0,0
Meiy DFM,,4 Round 1 Monyet Estrella Round 6 xffero Monyet Round 14 xffero Monyet Round 22 Estrella Kushy,3 Round 5 Kushy Estrella Monyet Round 21 xffero Monyet Estrella Round 26 Estrella Kushy Monyet,2 Round 20 Monyet Estrella Jemkin Kushy Round 25 Jemkin Kushy Monyet Estrella,,,2 Round 20 xffero Kushy Round 21 Estrella Monyet,1 Round 25 Kushy Estrella Monyet,,,72,1,3
Art DFM,,5 Round 4 Estrella Kushy Round 7 Monyet Estrella Round 8 Estrella Kushy Round 13 Jemkin Estrella Round 19 Kushy xffero,,,,,,,,,49,1,1
Akame DFM,,2 Round 3 Estrella Kushy Round 15 xffero Monyet,1 Round 23 Monyet Estrella Kushy,,,,,,,,37,4,0
gyen DFM,,3 Round 4 xffero Monyet Round 7 Jemkin xffero Round 19 Jemkin Estrella,,,,,,,,,36,2,2
Kushy RRQ,,6 Round 1 gyen Akame Round 6 gyen Akame Round 8 Akame gyen Round 11 Art Akame Round 14 Meiy Jinboong Round 17 Meiy Art,1 Round 16 Art Akame gyen,,,,,,,,53,4,1
xffero RRQ,,3 Round 8 Jinboong Art Round 12 Meiy Art Round 18 Art Akame,,,,,,,,,41,0,0
Monyet RRQ,,3 Round 10 Art Jinboong Round 12 gyen Akame Round 13 Meiy Art,1 Round 21 Art gyen Jinboong,,,,,,,,40,5,0
Jemkin RRQ,,3 Round 3 Akame Jinboong Round 10 Akame Meiy Round 13 Jinboong gyen,3 Round 9 Art Jinboong gyen Round 11 Jinboong Meiy gyen Round 24 Art Akame Meiy,,,,,,,,57,1,0
Estrella RRQ,,,,,,,,,,,39,2,1
