,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Jinboong DFM,,2 Round 7 Jemkin Monyet Round 13 Kushy Estrella,1 Round 6 Jemkin xffero Kushy,,,,,,,,56,0,0
Meiy DFM,,2 Round 10 Estrella Jemkin Round 13 Monyet xffero,,,,,,,,,41,0,0
Art DFM,,1 Round 8 xffero Monyet,,1 Round 3 xffero Monyet Kushy Estrella,,,,,,,56,1,0
Akame DFM,,1 Round 1 Kushy Jemkin,,,,,,,,,35,0,0
gyen DFM,,1 Round 14 Jemkin Monyet,,,,1 Round 13 Jemkin,,,,,30,0,0
Kushy RRQ,,1 Round 14 Meiy Akame,1 Round 11 Meiy Jinboong Art,1 Round 7 Jinboong Akame Meiy gyen,,,,1 Round 7 gyen Akame Meiy,,,113,5,0
xffero RRQ,,3 Round 1 Jinboong Meiy Round 4 Akame gyen Round 15 gyen Akame,,,,,,,,,38,4,0
Monyet RRQ,,3 Round 8 Meiy gyen Round 9 gyen Meiy Round 11 gyen Akame,,,,,,,,,47,1,0
Jemkin RRQ,,4 Round 5 Akame Meiy Round 6 Akame Art Round 8 Akame Art Round 13 Jinboong Meiy,3 Round 2 Art Akame Meiy Round 10 Akame Art gyen Round 16 Jinboong Meiy Art,,,,,,,,77,0,0
Estrella RRQ,,4 Round 4 Jinboong Art Round 6 Jinboong gyen Round 12 Art gyen Round 16 Akame gyen,1 Round 1 Art gyen Akame,,,,1 Round 6 gyen Jinboong,,,,61,1,0
