Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
florescent,APK,All_Maps,All,Jett,1.09,244,39,36,3,+3,70%,164,35%,8,6,+2
oderus,APK,All_Maps,All,"Fade, Sova",0.90,185,31,34,13,-3,65%,133,38%,0,6,-6
AvovA,APK,All_Maps,All,"Astra, Omen",0.87,183,29,34,17,-5,78%,108,36%,6,2,+4
hype,APK,All_Maps,All,Killjoy,0.75,161,27,36,6,-9,54%,110,26%,4,8,-4
MOLSI,APK,All_Maps,All,"Kayo, Breach",0.72,133,19,34,23,-15,74%,89,28%,1,5,-4
Minny,M8,All_Maps,All,"Killjoy, Cypher",1.29,237,42,29,11,+13,76%,147,37%,4,3,+1
Click,M8,All_Maps,All,"Jett, Neon",1.22,261,43,33,7,+10,76%,170,34%,12,8,+4
Zyppan,M8,All_Maps,All,"Kayo, Breach",1.18,218,39,29,16,+10,72%,151,33%,4,4,0
Kada,M8,All_Maps,All,"Astra, Omen",0.99,153,24,27,19,-3,72%,100,34%,4,0,+4
RobbieBk,M8,All_Maps,All,Sova,0.95,180,26,27,13,-1,80%,120,36%,3,4,-1
florescent,APK,All_Maps,Attack,Jett,1.21,283,24,19,3,+5,76%,191,39%,6,3,+3
oderus,APK,All_Maps,Attack,"Fade, Sova",1.13,225,21,16,8,+5,80%,153,44%,0,3,-3
AvovA,APK,All_Maps,Attack,"Astra, Omen",0.85,139,14,15,7,-1,80%,88,37%,3,0,+3
hype,APK,All_Maps,Attack,Killjoy,0.92,191,18,17,3,+1,60%,123,26%,2,6,-4
MOLSI,APK,All_Maps,Attack,"Kayo, Breach",1.07,167,14,14,15,0,84%,114,29%,1,1,0
Minny,M8,All_Maps,Attack,"Killjoy, Cypher",1.57,277,23,9,4,+14,81%,166,38%,1,3,-2
Click,M8,All_Maps,Attack,"Jett, Neon",1.71,396,29,14,4,+15,90%,244,34%,8,2,+6
Zyppan,M8,All_Maps,Attack,"Kayo, Breach",1.49,226,20,9,14,+11,90%,154,31%,2,1,+1
Kada,M8,All_Maps,Attack,"Astra, Omen",1.04,151,12,10,11,+2,76%,102,25%,1,0,+1
RobbieBk,M8,All_Maps,Attack,Sova,0.80,117,9,12,4,-3,81%,86,38%,2,1,+1
florescent,APK,All_Maps,Defend,Jett,0.94,189,15,17,0,-2,62%,131,30%,2,3,-1
oderus,APK,All_Maps,Defend,"Fade, Sova",0.64,153,10,18,5,-8,48%,108,31%,0,3,-3
AvovA,APK,All_Maps,Defend,"Astra, Omen",0.90,235,15,19,10,-4,76%,131,36%,3,2,+1
hype,APK,All_Maps,Defend,Killjoy,0.55,147,9,19,3,-10,48%,95,25%,2,2,0
MOLSI,APK,All_Maps,Defend,"Kayo, Breach",0.30,90,5,20,8,-15,62%,59,25%,0,4,-4
Minny,M8,All_Maps,Defend,"Killjoy, Cypher",1.05,206,19,20,7,-1,72%,132,36%,3,0,+3
Click,M8,All_Maps,Defend,"Jett, Neon",0.82,150,14,19,3,-5,64%,107,35%,4,6,-2
Zyppan,M8,All_Maps,Defend,"Kayo, Breach",0.92,212,19,20,2,-1,56%,148,36%,2,3,-1
Kada,M8,All_Maps,Defend,"Astra, Omen",0.94,152,12,17,8,-5,68%,99,45%,3,0,+3
RobbieBk,M8,All_Maps,Defend,Sova,1.07,216,17,15,9,+2,80%,148,35%,1,3,-2
