Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Split,1,"""""",,,
1Split,2,"""""",,,
1Split,3,"""""",,,
1Split,4,"""""",,,
1Split,5,"""""",,,
1Split,6,"""""",,,
1Split,7,"""""",,,
1Split,8,"""""",,,
1Split,9,"""""",,,
1Split,10,"""""",,,
1Split,11,"""""",,,
1Split,12,"""""",,,
1Split,13,"""""",,,
1Split,14,"""""",,,
1Split,15,"""""",,,
1Split,16,"""""",,,
1Split,17,"""""",,,
1Split,18,"""""",,,
1Split,19,"""""",,,
1Split,20,"""""",,,
1Split,21,"""""",,,
1Split,22,"""""",,,
1Split,23,"""""",,,
1Split,24,"""""",,,
