,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,3 Round 3 Xdll CLZ Round 7 Xdll SyouTa Round 14 Xdll TenTen,,,,,,,,,48,1,0
Killua TLN,,1 Round 15 SugarZ3ro TenTen,,1 Round 5 SugarZ3ro SyouTa TenTen CLZ,,,,,,,57,4,0
JitBoyS TLN,,1 Round 16 SugarZ3ro SyouTa,1 Round 7 TenTen SugarZ3ro CLZ,,,,,,,,30,0,0
primmie TLN,,4 Round 1 Xdll TenTen Round 8 TenTen SugarZ3ro Round 14 CLZ SugarZ3ro Round 15 Xdll CLZ,1 Round 11 SyouTa CLZ Xdll,,,,,,,,62,0,0
thyy TLN,,1 Round 11 TenTen SugarZ3ro,,,,,,,,,30,1,0
CLZ ZETA,,2 Round 4 Crws JitBoyS Round 10 thyy primmie,,,,,,,,,44,1,0
SugarZ3ro ZETA,,1 Round 16 Killua Crws,,1 Round 1 Killua thyy primmie JitBoyS,,,,,,,41,2,0
SyouTa ZETA,,2 Round 4 Killua primmie Round 7 primmie thyy,2 Round 5 JitBoyS Crws thyy Round 6 Killua thyy JitBoyS,,,1 Round 14 primmie,,,,,88,0,0
Xdll ZETA,,1 Round 2 primmie Killua,2 Round 8 primmie Killua Crws Round 13 Crws JitBoyS primmie,,,,,,,,87,0,2
TenTen ZETA,,4 Round 6 primmie Crws Round 9 thyy JitBoyS Round 12 JitBoyS Killua Round 16 thyy JitBoyS,,1 Round 3 JitBoyS thyy primmie Killua,,1 Round 3 Killua,,,,,68,0,1
