,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,6,1,1,,1,,,,,51,4,1
Killua TLN,,4,,1,,,,,,,55,7,1
JitBoyS TLN,,5,2,,,,,,,,43,0,0
primmie TLN,,7,3,1,,,,,,,63,1,0
thyy TLN,,2,,,,1,,,,,27,1,0
CLZ ZETA,,5,,,,1,1,,,,44,6,1
SugarZ3ro ZETA,,7,1,2,,,1,,,,57,3,1
SyouTa ZETA,,5,3,,,1,,,,,70,0,0
Xdll ZETA,,6,2,1,,,,,,,80,0,3
TenTen ZETA,,6,1,1,,1,,,,,58,0,2
