Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""1-0""",JDG,Defenders,Defuse
1Icebox,2,"""1-1""",TE,Attackers,Elimination
1Icebox,3,"""1-2""",TE,Attackers,Elimination
1Icebox,4,"""2-2""",JDG,Defenders,Elimination
1Icebox,5,"""3-2""",JDG,Defenders,Defuse
1Icebox,6,"""4-2""",JDG,Defenders,Defuse
1Icebox,7,"""5-2""",JDG,Defenders,Elimination
1Icebox,8,"""5-3""",TE,Attackers,Elimination
1Icebox,9,"""5-4""",TE,Attackers,Elimination
1Icebox,10,"""6-4""",JDG,Defenders,Defuse
1Icebox,11,"""6-5""",TE,Attackers,Spike Detonation
1Icebox,12,"""6-6""",TE,Attackers,Elimination
1Icebox,13,"""6-7""",JDG,Defenders,Defuse
1Icebox,14,"""6-8""",JDG,Defenders,Defuse
1Icebox,15,"""7-8""",TE,Attackers,Elimination
1Icebox,16,"""7-9""",JDG,Defenders,Elimination
1Icebox,17,"""7-10""",JDG,Defenders,Defuse
1Icebox,18,"""7-11""",JDG,Defenders,Defuse
1Icebox,19,"""7-12""",JDG,Defenders,Defuse
1Icebox,20,"""7-13""",JDG,Defenders,Defuse
1Icebox,21,"""""",,,
1Icebox,22,"""""",,,
1Icebox,23,"""""",,,
1Icebox,24,"""""",,,
