Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""0-1""",JDG,Defenders,Elimination
3Haven,2,"""0-2""",JDG,Defenders,Elimination
3Haven,3,"""1-2""",TE,Attackers,Elimination
3Haven,4,"""1-3""",JDG,Defenders,Defuse
3Haven,5,"""1-4""",JDG,Defenders,Defuse
3Haven,6,"""1-5""",JDG,Defenders,Time Expired
3Haven,7,"""1-6""",JDG,Defenders,Time Expired
3Haven,8,"""1-7""",JDG,Defenders,Defuse
3Haven,9,"""1-8""",JDG,Defenders,Elimination
3Haven,10,"""1-9""",JDG,Defenders,Elimination
3Haven,11,"""2-9""",TE,Attackers,Elimination
3Haven,12,"""2-10""",JDG,Defenders,Elimination
3Haven,13,"""3-10""",JDG,Defenders,Elimination
3Haven,14,"""4-10""",JDG,Defenders,Elimination
3Haven,15,"""4-11""",TE,Attackers,Elimination
3Haven,16,"""4-12""",TE,Attackers,Spike Detonation
3Haven,17,"""4-13""",TE,Attackers,Elimination
3Haven,18,"""""",,,
3Haven,19,"""""",,,
3Haven,20,"""""",,,
3Haven,21,"""""",,,
3Haven,22,"""""",,,
3Haven,23,"""""",,,
3Haven,24,"""""",,,
