Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zhe,JDG,Map_4_4Sunset,All,Yoru,,301,28,19,3,+9,,,,,,
stew,JDG,Map_4_4Sunset,All,Waylay,,230,21,19,3,+2,,,,,,
Yuicaw,JDG,Map_4_4Sunset,All,Fade,,167,15,17,7,-2,,,,,,
kklin,JDG,Map_4_4Sunset,All,Cypher,,147,13,19,5,-6,,,,,,
jkuro,JDG,Map_4_4Sunset,All,Omen,,118,9,19,13,-10,,,,,,
deLb,TE,Map_4_4Sunset,All,Yoru,,252,24,20,2,+4,,,,,,
LuoK1ng,TE,Map_4_4Sunset,All,Omen,,224,21,14,10,+7,,,,,,
Kai,TE,Map_4_4Sunset,All,Neon,,193,18,16,8,+2,,,,,,
MarT1n,TE,Map_4_4Sunset,All,Cypher,,180,17,18,3,-1,,,,,,
Viva,TE,Map_4_4Sunset,All,Sova,,161,13,18,10,-5,,,,,,
zhe,JDG,Map_4_4Sunset,Attack,Yoru,,,,,,,,,
stew,JDG,Map_4_4Sunset,Attack,Waylay,,,,,,,,,
Yuicaw,JDG,Map_4_4Sunset,Attack,Fade,,,,,,,,,
kklin,JDG,Map_4_4Sunset,Attack,Cypher,,,,,,,,,
jkuro,JDG,Map_4_4Sunset,Attack,Omen,,,,,,,,,
deLb,TE,Map_4_4Sunset,Attack,Yoru,,,,,,,,,
LuoK1ng,TE,Map_4_4Sunset,Attack,Omen,,,,,,,,,
Kai,TE,Map_4_4Sunset,Attack,Neon,,,,,,,,,
MarT1n,TE,Map_4_4Sunset,Attack,Cypher,,,,,,,,,
Viva,TE,Map_4_4Sunset,Attack,Sova,,,,,,,,,
zhe,JDG,Map_4_4Sunset,Defend,Yoru,,,,,,,,,
stew,JDG,Map_4_4Sunset,Defend,Waylay,,,,,,,,,
Yuicaw,JDG,Map_4_4Sunset,Defend,Fade,,,,,,,,,
kklin,JDG,Map_4_4Sunset,Defend,Cypher,,,,,,,,,
jkuro,JDG,Map_4_4Sunset,Defend,Omen,,,,,,,,,
deLb,TE,Map_4_4Sunset,Defend,Yoru,,,,,,,,,
LuoK1ng,TE,Map_4_4Sunset,Defend,Omen,,,,,,,,,
Kai,TE,Map_4_4Sunset,Defend,Neon,,,,,,,,,
MarT1n,TE,Map_4_4Sunset,Defend,Cypher,,,,,,,,,
Viva,TE,Map_4_4Sunset,Defend,Sova,,,,,,,,,
