Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zhe,JDG,Map_5_5Pearl,All,Yoru,,299,16,6,3,+10,,,,,,
kklin,JDG,Map_5_5Pearl,All,Killjoy,,272,14,6,2,+8,,,,,,
stew,JDG,Map_5_5Pearl,All,Neon,,237,13,7,2,+6,,,,,,
Yuicaw,JDG,Map_5_5Pearl,All,Fade,,226,13,7,2,+6,,,,,,
jkuro,JDG,Map_5_5Pearl,All,Astra,,115,6,7,8,-1,,,,,,
Kai,TE,Map_5_5Pearl,All,Neon,,199,9,12,1,-3,,,,,,
LuoK1ng,TE,Map_5_5Pearl,All,Astra,,168,7,12,3,-5,,,,,,
deLb,TE,Map_5_5Pearl,All,Yoru,,148,7,13,0,-6,,,,,,
MarT1n,TE,Map_5_5Pearl,All,Killjoy,,131,5,12,4,-7,,,,,,
Viva,TE,Map_5_5Pearl,All,Sova,,111,5,13,2,-8,,,,,,
zhe,JDG,Map_5_5Pearl,Attack,Yoru,,,,,,,,,
kklin,JDG,Map_5_5Pearl,Attack,Killjoy,,,,,,,,,
stew,JDG,Map_5_5Pearl,Attack,Neon,,,,,,,,,
Yuicaw,JDG,Map_5_5Pearl,Attack,Fade,,,,,,,,,
jkuro,JDG,Map_5_5Pearl,Attack,Astra,,,,,,,,,
Kai,TE,Map_5_5Pearl,Attack,Neon,,,,,,,,,
LuoK1ng,TE,Map_5_5Pearl,Attack,Astra,,,,,,,,,
deLb,TE,Map_5_5Pearl,Attack,Yoru,,,,,,,,,
MarT1n,TE,Map_5_5Pearl,Attack,Killjoy,,,,,,,,,
Viva,TE,Map_5_5Pearl,Attack,Sova,,,,,,,,,
zhe,JDG,Map_5_5Pearl,Defend,Yoru,,,,,,,,,
kklin,JDG,Map_5_5Pearl,Defend,Killjoy,,,,,,,,,
stew,JDG,Map_5_5Pearl,Defend,Neon,,,,,,,,,
Yuicaw,JDG,Map_5_5Pearl,Defend,Fade,,,,,,,,,
jkuro,JDG,Map_5_5Pearl,Defend,Astra,,,,,,,,,
Kai,TE,Map_5_5Pearl,Defend,Neon,,,,,,,,,
LuoK1ng,TE,Map_5_5Pearl,Defend,Astra,,,,,,,,,
deLb,TE,Map_5_5Pearl,Defend,Yoru,,,,,,,,,
MarT1n,TE,Map_5_5Pearl,Defend,Killjoy,,,,,,,,,
Viva,TE,Map_5_5Pearl,Defend,Sova,,,,,,,,,
