Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
BuZz,T1,Map_1_1Ascent,All,Chamber,1.15,275,18,15,2,+3,70%,169,22%,4,0,+4
iZu,T1,Map_1_1Ascent,All,Yoru,0.93,213,15,16,5,-1,50%,129,27%,3,3,0
Meteor,T1,Map_1_1Ascent,All,Vyse,0.87,179,13,15,4,-2,55%,108,30%,1,1,0
stax,T1,Map_1_1Ascent,All,Sova,0.67,131,8,14,4,-6,60%,84,23%,0,2,-2
DH,T1,Map_1_1Ascent,All,Omen,0.39,96,9,16,2,-7,45%,65,30%,1,5,-4
Monyet,RRQ,Map_1_1Ascent,All,Omen,1.41,229,17,12,12,+5,80%,155,51%,4,1,+3
Kushy,RRQ,Map_1_1Ascent,All,Sova,1.25,220,15,11,6,+4,80%,151,43%,0,2,-2
crazyguy,RRQ,Map_1_1Ascent,All,Tejo,1.14,238,18,15,4,+3,65%,138,27%,0,1,-1
xffero,RRQ,Map_1_1Ascent,All,Cypher,1.11,192,13,12,6,+1,80%,143,28%,2,1,+1
Jemkin,RRQ,Map_1_1Ascent,All,Yoru,0.91,189,13,13,3,0,65%,134,32%,5,4,+1
BuZz,T1,Map_1_1Ascent,Attack,Chamber,0.81,207,8,10,0,-2,50%,112,29%,3,0,+3
iZu,T1,Map_1_1Ascent,Attack,Yoru,0.70,149,6,10,4,-4,42%,100,26%,0,2,-2
Meteor,T1,Map_1_1Ascent,Attack,Vyse,0.77,149,6,10,1,-4,50%,92,54%,1,0,+1
stax,T1,Map_1_1Ascent,Attack,Sova,0.89,180,7,9,3,-2,67%,112,26%,0,1,-1
DH,T1,Map_1_1Ascent,Attack,Omen,0.13,73,4,10,1,-6,33%,54,30%,0,5,-5
Monyet,RRQ,Map_1_1Ascent,Attack,Omen,1.04,168,5,6,5,-1,75%,113,54%,0,1,-1
Kushy,RRQ,Map_1_1Ascent,Attack,Sova,1.31,292,8,6,1,+2,75%,179,46%,0,1,-1
crazyguy,RRQ,Map_1_1Ascent,Attack,Tejo,1.02,189,6,6,1,0,50%,113,27%,0,1,-1
xffero,RRQ,Map_1_1Ascent,Attack,Cypher,0.79,195,5,7,2,-2,75%,136,31%,2,1,+1
Jemkin,RRQ,Map_1_1Ascent,Attack,Yoru,0.46,135,3,7,3,-4,63%,95,36%,1,1,0
BuZz,T1,Map_1_1Ascent,Defend,Chamber,1.66,379,10,5,2,+5,100%,255,15%,1,0,+1
iZu,T1,Map_1_1Ascent,Defend,Yoru,1.29,311,9,6,1,+3,63%,174,28%,3,1,+2
Meteor,T1,Map_1_1Ascent,Defend,Vyse,1.03,225,7,5,3,+2,63%,131,17%,0,1,-1
stax,T1,Map_1_1Ascent,Defend,Sova,0.35,58,1,5,1,-4,50%,42,14%,0,1,-1
DH,T1,Map_1_1Ascent,Defend,Omen,0.78,131,5,6,1,-1,63%,81,30%,1,0,+1
Monyet,RRQ,Map_1_1Ascent,Defend,Omen,1.66,270,12,6,7,+6,83%,182,50%,4,0,+4
Kushy,RRQ,Map_1_1Ascent,Defend,Sova,1.20,173,7,5,5,+2,83%,132,41%,0,1,-1
crazyguy,RRQ,Map_1_1Ascent,Defend,Tejo,1.22,272,12,9,3,+3,75%,155,27%,0,0,0
xffero,RRQ,Map_1_1Ascent,Defend,Cypher,1.32,191,8,5,4,+3,83%,148,26%,0,0,0
Jemkin,RRQ,Map_1_1Ascent,Defend,Yoru,1.21,226,10,6,0,+4,67%,160,29%,4,3,+1
