,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,2 Round 5 valyn JonahP Round 9 valyn JonahP,1 Round 13 valyn jawgemo leaf,1 Round 16 JonahP leaf valyn jawgemo,,,,,,,65,2,0
johnqt SEN,,1 Round 17 valyn trent,,,,,,,,,46,3,0
bang SEN,,2 Round 7 trent leaf Round 14 jawgemo valyn,,,,,1 Round 18 JonahP leaf,,,,53,2,0
zekken SEN,,1 Round 5 leaf trent,,,,1 Round 13 trent,,,,,44,0,0
N4RRATE SEN,,,,,,,,,,,26,0,0
valyn G2,,1 Round 4 johnqt Zellsis,1 Round 16 zekken bang johnqt,,,,,,,,43,1,0
jawgemo G2,,2 Round 6 N4RRATE zekken Round 15 bang johnqt,,1 Round 5 N4RRATE bang Zellsis zekken,,1 Round 16 Zellsis,1 Round 5 Zellsis zekken,,,,43,0,1
JonahP G2,,1 Round 1 bang Zellsis,2 Round 8 Zellsis N4RRATE zekken Round 20 zekken N4RRATE Zellsis,,,,,,,,47,2,0
leaf G2,,3 Round 2 bang johnqt Round 7 N4RRATE Zellsis Round 15 zekken N4RRATE,,,1 Round 18 johnqt Zellsis zekken N4RRATE bang,,,,,,71,0,1
trent G2,,2 Round 6 Zellsis bang Round 8 johnqt bang,2 Round 11 johnqt Zellsis zekken Round 13 bang Zellsis johnqt trent,,,,,,,,56,7,0
