,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,2 Round 10 Avez marteen Round 15 Avez pyrolll,,,,,,,,,36,0,0
nAts TL,,3 Round 12 saadhak SUYGETSU Round 20 SUYGETSU pyrolll Round 23 saadhak SUYGETSU,,,,,,,,,50,1,0
trexx TL,,4 Round 6 Avez marteen Round 10 saadhak SUYGETSU Round 13 saadhak marteen Round 25 marteen Avez,1 Round 16 Avez saadhak SUYGETSU,,1 Round 26 Avez marteen pyrolll saadhak SUYGETSU,,,,,,54,8,1
keiko TL,,4 Round 6 saadhak SUYGETSU Round 8 saadhak pyrolll Round 12 pyrolll marteen Round 21 SUYGETSU saadhak,3 Round 5 marteen Avez pyrolll Round 14 Avez marteen pyrolll Round 18 Avez pyrolll SUYGETSU,,,,,,,,48,1,1
kamo TL,,5 Round 5 SUYGETSU saadhak Round 13 Avez pyrolll Round 14 saadhak SUYGETSU Round 17 Avez saadhak Round 25 pyrolll SUYGETSU,,,,,,,,,45,0,2
saadhak KC,,1 Round 11 nAts paTiTek,,1 Round 3 kamo keiko trexx paTiTek,,,,,,,42,0,0
SUYGETSU KC,,3 Round 2 keiko trexx Round 16 paTiTek kamo Round 24 keiko paTiTek,,,,,,,,,47,1,0
Avez KC,,4 Round 1 paTiTek trexx Round 4 kamo nAts Round 7 keiko paTiTek Round 22 nAts trexx,1 Round 15 keiko kamo trexx,,,,,,,,45,1,0
pyrolll KC,,1 Round 23 trexx nAts,,,,,,,,,23,7,1
marteen KC,,4 Round 1 nAts keiko Round 19 trexx keiko Round 20 paTiTek nAts Round 24 trexx nAts,2 Round 4 trexx keiko paTiTek Round 9 trexx nAts kamo,,,,,,,,57,0,2
