,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,11,2,,,2,,,,,50,2,0
nAts TL,,15,2,,,,,,,,51,2,0
trexx TL,,8,5,,1,,,,,,47,25,2
keiko TL,,8,6,,,,,,,,42,1,3
kamo TL,,9,2,1,,,,,,,40,1,3
saadhak KC,,8,1,1,,,,,,,41,3,2
SUYGETSU KC,,13,4,,,2,2,2,,,56,3,2
Avez KC,,10,2,2,,,,1,,,41,6,2
pyrolll KC,,6,1,1,,,,1,,,33,17,3
marteen KC,,15,6,,1,,,,,,56,1,2
