,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 5 westside Cloud,1 Round 6 westside Flickless Cloud,,,1 Round 22 Flickless,,,,,47,2,0
nAts TL,,3 Round 8 Cloud ara Round 18 Cloud grubinho Round 19 Cloud westside,1 Round 21 Cloud ara grubinho,2 Round 11 ara Cloud grubinho Flickless Round 14 Cloud ara westside Flickless,,,,,,,77,1,1
trexx TL,,2 Round 8 Flickless westside Round 15 westside ara,1 Round 22 grubinho Cloud westside,,,,,,,,53,3,0
keiko TL,,4 Round 5 Flickless grubinho Round 7 Cloud grubinho Round 13 grubinho Cloud Round 16 ara Flickless,,,,,,,,,44,0,0
kamo TL,,5 Round 9 grubinho ara Round 13 ara Flickless Round 18 westside Flickless Round 19 Flickless ara Round 23 grubinho ara,2 Round 10 westside ara Cloud Round 20 Cloud ara Flickless,,,,,,,,61,0,1
Cloud GX,,2 Round 13 trexx paTiTek Round 15 keiko trexx,1 Round 6 kamo trexx nAts,1 Round 3 kamo paTiTek keiko trexx,,,,,,,50,2,0
grubinho GX,,4 Round 1 kamo nAts Round 16 keiko kamo Round 17 paTiTek nAts Round 18 keiko kamo,1 Round 12 keiko nAts paTiTek,,,2 Round 6 paTiTek Round 8 nAts,,,,,64,0,2
Flickless GX,,1 Round 8 keiko paTiTek,1 Round 22 keiko trexx nAts,,,,,,,,41,1,0
ara GX,,3 Round 4 trexx keiko Round 10 paTiTek keiko Round 12 kamo trexx,1 Round 17 kamo trexx keiko,,,,,,,,46,0,0
westside GX,,2 Round 1 keiko paTiTek Round 2 paTiTek kamo,,,,,,,,,37,2,0
