,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,2 Round 5 Flickless ara Round 17 grubinho ara,2 Round 3 ara Cloud westside Round 22 Cloud ara westside,,,,,,,,45,1,0
nAts TL,,4 Round 6 Cloud grubinho Round 7 Cloud ara Round 8 Flickless grubinho Round 11 Flickless Cloud,,1 Round 15 ara grubinho Flickless westside,,,,,1 Round 15 grubinho westside ara Flickless,,59,4,1
trexx TL,,3 Round 9 grubinho Cloud Round 13 ara grubinho Round 19 Cloud Flickless,1 Round 12 ara Cloud westside,3 Round 4 Cloud grubinho Flickless westside Round 14 Cloud Flickless ara grubinho Round 21 Flickless Cloud ara grubinho,,,,,,,75,3,0
keiko TL,,3 Round 7 Flickless westside Round 10 grubinho westside Round 22 grubinho Flickless,2 Round 6 ara westside Flickless Round 18 westside Flickless grubinho,,,1 Round 6 Flickless,,,,,56,1,1
kamo TL,,,1 Round 5 grubinho westside Cloud,1 Round 16 westside ara Cloud grubinho,,,,,,,49,0,0
Cloud GX,,3 Round 8 trexx keiko Round 10 trexx paTiTek Round 17 kamo keiko,,,,,,,,,37,4,0
grubinho GX,,2 Round 3 keiko kamo Round 15 kamo trexx,3 Round 9 nAts kamo keiko Round 11 paTiTek trexx nAts Round 12 nAts trexx kamo,,,,1 Round 12 trexx kamo,,,,55,3,0
Flickless GX,,4 Round 6 nAts trexx Round 19 nAts keiko Round 20 paTiTek keiko Round 22 trexx kamo,,,,,,,,,39,0,1
ara GX,,6 Round 1 keiko trexx Round 4 paTiTek trexx Round 8 nAts paTiTek Round 11 kamo keiko Round 19 trexx kamo Round 20 kamo trexx,,,,1 Round 8 paTiTek,1 Round 19 trexx kamo,,,,59,0,1
westside GX,,1 Round 10 kamo nAts,1 Round 1 paTiTek kamo nAts,,1 Round 2 trexx paTiTek kamo keiko nAts,,1 Round 1 nAts kamo,,1 Round 2 keiko paTiTek nAts kamo,,42,0,0
