Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Alfajer,FNC,Map_1_1Sunset,All,Vyse,1.25,258,19,15,3,+4,67%,169,44%,3,5,-2
crashies,FNC,Map_1_1Sunset,All,Fade,1.14,171,12,12,4,0,67%,122,41%,1,0,+1
kaajak,FNC,Map_1_1Sunset,All,Neon,0.92,198,14,16,4,-2,62%,131,44%,4,4,0
Boaster,FNC,Map_1_1Sunset,All,Omen,0.70,111,9,15,5,-6,67%,66,38%,1,2,-1
Chronicle,FNC,Map_1_1Sunset,All,Breach,0.40,95,6,18,5,-12,52%,70,19%,0,1,-1
free1ng,DRX,Map_1_1Sunset,All,Cypher,1.33,211,15,9,2,+6,67%,144,39%,3,0,+3
HYUNMIN,DRX,Map_1_1Sunset,All,Waylay,1.24,280,22,15,4,+7,67%,185,43%,4,2,+2
Flashback,DRX,Map_1_1Sunset,All,Yoru,1.20,255,20,13,1,+7,86%,161,20%,3,3,0
BeYN,DRX,Map_1_1Sunset,All,Sova,0.82,150,11,13,3,-2,76%,101,18%,1,2,-1
MaKo,DRX,Map_1_1Sunset,All,Omen,0.73,100,8,10,4,-2,62%,65,39%,1,2,-1
Alfajer,FNC,Map_1_1Sunset,Attack,Vyse,1.50,314,13,9,1,+4,75%,201,46%,1,3,-2
crashies,FNC,Map_1_1Sunset,Attack,Fade,1.29,200,8,8,1,0,58%,151,36%,0,0,0
kaajak,FNC,Map_1_1Sunset,Attack,Neon,0.65,196,7,11,3,-4,50%,124,50%,2,4,-2
Boaster,FNC,Map_1_1Sunset,Attack,Omen,0.39,71,3,10,3,-7,58%,37,60%,0,1,-1
Chronicle,FNC,Map_1_1Sunset,Attack,Breach,0.06,42,1,11,1,-10,42%,37,18%,0,1,-1
free1ng,DRX,Map_1_1Sunset,Attack,Cypher,0.95,150,5,5,0,0,56%,106,45%,1,0,+1
HYUNMIN,DRX,Map_1_1Sunset,Attack,Waylay,1.19,210,8,6,0,+2,67%,164,44%,1,2,-1
Flashback,DRX,Map_1_1Sunset,Attack,Yoru,1.10,180,7,5,0,+2,78%,132,13%,0,1,-1
BeYN,DRX,Map_1_1Sunset,Attack,Sova,0.78,162,5,7,1,-2,78%,110,19%,1,1,0
MaKo,DRX,Map_1_1Sunset,Attack,Omen,0.48,55,2,5,1,-3,56%,41,29%,0,2,-2
Alfajer,FNC,Map_1_1Sunset,Defend,Vyse,0.92,186,6,6,2,0,56%,127,40%,2,2,0
crashies,FNC,Map_1_1Sunset,Defend,Fade,0.94,132,4,4,3,0,78%,84,50%,1,0,+1
kaajak,FNC,Map_1_1Sunset,Defend,Neon,1.28,201,7,5,1,+2,78%,140,30%,2,0,+2
Boaster,FNC,Map_1_1Sunset,Defend,Omen,1.13,166,6,5,2,+1,78%,105,33%,1,1,0
Chronicle,FNC,Map_1_1Sunset,Defend,Breach,0.84,168,5,7,4,-2,67%,114,20%,0,0,0
free1ng,DRX,Map_1_1Sunset,Defend,Cypher,1.61,257,10,4,2,+6,75%,173,36%,2,0,+2
HYUNMIN,DRX,Map_1_1Sunset,Defend,Waylay,1.27,333,14,9,4,+5,67%,201,43%,3,0,+3
Flashback,DRX,Map_1_1Sunset,Defend,Yoru,1.28,312,13,8,1,+5,92%,183,26%,3,2,+1
BeYN,DRX,Map_1_1Sunset,Defend,Sova,0.84,142,6,6,2,0,75%,94,18%,0,1,-1
MaKo,DRX,Map_1_1Sunset,Defend,Omen,0.91,134,6,5,3,+1,67%,84,45%,1,0,+1
