Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
f0rsakeN,PRX,All_Maps,All,"Omen, Brimstone",1.22,245,53,44,34,+9,78%,153,34%,8,5,+3
d4v41,PRX,All_Maps,All,"Vyse, Viper",1.22,235,52,39,21,+13,68%,154,27%,8,8,0
PatMen,PRX,All_Maps,All,"Sova, Fade",1.06,197,44,38,25,+6,76%,127,31%,1,3,-2
something,PRX,All_Maps,All,Yoru,1.06,214,47,42,23,+5,76%,136,21%,9,8,+1
Jinggg,PRX,All_Maps,All,"Sage, Raze",0.84,184,41,45,18,-4,71%,114,16%,3,10,-7
Wo0t,TH,All_Maps,All,"Jett, Yoru, Chamber",1.22,235,57,47,11,+10,68%,155,35%,12,8,+4
RieNs,TH,All_Maps,All,"Sova, Fade",1.07,207,47,46,22,+1,70%,138,41%,6,3,+3
Boo,TH,All_Maps,All,"Omen, Brimstone",0.85,173,35,49,26,-14,70%,114,33%,4,6,-2
benjyfishy,TH,All_Maps,All,"Cypher, Viper, Deadlock",0.83,153,33,44,14,-11,73%,99,28%,4,2,+2
MiniBoo,TH,All_Maps,All,"Yoru, Waylay, Raze",0.77,183,36,51,14,-15,65%,122,20%,8,10,-2
f0rsakeN,PRX,All_Maps,Attack,"Omen, Brimstone",1.10,213,25,24,19,+1,82%,129,32%,5,3,+2
d4v41,PRX,All_Maps,Attack,"Vyse, Viper",1.44,262,34,20,7,+14,68%,175,32%,3,2,+1
PatMen,PRX,All_Maps,Attack,"Sova, Fade",0.99,169,19,21,14,-2,71%,122,29%,0,3,-3
something,PRX,All_Maps,Attack,Yoru,0.99,229,27,26,12,+1,71%,149,26%,5,5,0
Jinggg,PRX,All_Maps,Attack,"Sage, Raze",0.72,170,21,27,10,-6,65%,101,17%,2,6,-4
Wo0t,TH,All_Maps,Attack,"Jett, Yoru, Chamber",0.82,182,19,25,5,-6,62%,113,36%,5,5,0
RieNs,TH,All_Maps,Attack,"Sova, Fade",0.96,185,19,23,12,-4,72%,133,49%,1,0,+1
Boo,TH,All_Maps,Attack,"Omen, Brimstone",0.79,142,13,22,12,-9,69%,87,44%,1,4,-3
benjyfishy,TH,All_Maps,Attack,"Cypher, Viper, Deadlock",0.98,183,19,20,4,-1,79%,118,28%,3,2,+1
MiniBoo,TH,All_Maps,Attack,"Yoru, Waylay, Raze",1.08,208,20,21,6,-1,62%,139,25%,5,3,+2
f0rsakeN,PRX,All_Maps,Defend,"Omen, Brimstone",1.35,282,28,20,15,+8,72%,181,37%,3,2,+1
d4v41,PRX,All_Maps,Defend,"Vyse, Viper",0.97,198,18,19,14,-1,69%,129,22%,5,6,-1
PatMen,PRX,All_Maps,Defend,"Sova, Fade",1.14,221,25,17,11,+8,83%,132,33%,1,0,+1
something,PRX,All_Maps,Defend,Yoru,1.14,202,20,16,11,+4,83%,122,14%,4,3,+1
Jinggg,PRX,All_Maps,Defend,"Sage, Raze",0.98,199,20,18,8,+2,79%,130,16%,1,4,-3
Wo0t,TH,All_Maps,Defend,"Jett, Yoru, Chamber",1.61,298,38,22,6,+16,74%,190,35%,7,3,+4
RieNs,TH,All_Maps,Defend,"Sova, Fade",1.17,228,28,23,10,+5,68%,142,36%,5,3,+2
Boo,TH,All_Maps,Defend,"Omen, Brimstone",0.94,200,22,27,14,-5,71%,137,28%,3,2,+1
benjyfishy,TH,All_Maps,Defend,"Cypher, Viper, Deadlock",0.71,119,14,24,10,-10,68%,83,28%,1,0,+1
MiniBoo,TH,All_Maps,Defend,"Yoru, Waylay, Raze",0.49,158,16,30,8,-14,68%,108,14%,3,7,-4
