Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Persia,NS,Map_1_1Lotus,All,Omen,1.55,245,18,9,8,+9,84%,164,33%,2,0,+2
Dambi,NS,Map_1_1Lotus,All,Neon,1.48,280,20,11,7,+9,100%,173,17%,6,3,+3
Ivy,NS,Map_1_1Lotus,All,Deadlock,1.27,156,12,6,10,+6,79%,88,28%,1,1,0
Francis,NS,Map_1_1Lotus,All,Fade,1.23,226,17,10,5,+7,79%,145,33%,1,1,0
Rb,NS,Map_1_1Lotus,All,Viper,0.68,141,9,13,1,-4,68%,98,31%,2,2,0
Akame,DFM,Map_1_1Lotus,All,Raze,1.03,236,14,16,5,-2,68%,160,16%,3,3,0
Meiy,DFM,Map_1_1Lotus,All,Yoru,1.01,194,12,13,5,-1,68%,130,45%,3,1,+2
Jinboong,DFM,Map_1_1Lotus,All,Fade,0.54,133,8,16,4,-8,63%,94,25%,0,2,-2
gyen,DFM,Map_1_1Lotus,All,Viper,0.53,145,10,17,1,-7,42%,96,38%,1,4,-3
SSeeS,DFM,Map_1_1Lotus,All,Omen,0.41,89,5,14,4,-9,47%,56,13%,0,2,-2
Persia,NS,Map_1_1Lotus,Attack,Omen,1.53,259,12,6,4,+6,83%,160,28%,1,0,+1
Dambi,NS,Map_1_1Lotus,Attack,Neon,1.36,270,12,7,3,+5,100%,160,21%,4,2,+2
Ivy,NS,Map_1_1Lotus,Attack,Deadlock,1.34,167,8,4,7,+4,75%,90,31%,1,1,0
Francis,NS,Map_1_1Lotus,Attack,Fade,0.97,167,8,6,1,+2,67%,118,32%,0,1,-1
Rb,NS,Map_1_1Lotus,Attack,Viper,0.46,85,3,8,1,-5,67%,64,12%,1,1,0
Akame,DFM,Map_1_1Lotus,Attack,Raze,1.05,288,7,7,0,0,57%,161,14%,1,0,+1
Meiy,DFM,Map_1_1Lotus,Attack,Yoru,0.73,184,4,6,1,-2,71%,117,44%,1,1,0
Jinboong,DFM,Map_1_1Lotus,Attack,Fade,0.27,136,3,7,1,-4,57%,84,40%,0,1,-1
gyen,DFM,Map_1_1Lotus,Attack,Viper,0.03,34,1,7,0,-6,14%,23,33%,0,2,-2
SSeeS,DFM,Map_1_1Lotus,Attack,Omen,0.51,120,3,6,0,-3,29%,69,22%,0,1,-1
Persia,NS,Map_1_1Lotus,Defend,Omen,1.59,223,6,3,4,+3,86%,172,44%,1,0,+1
Dambi,NS,Map_1_1Lotus,Defend,Neon,1.71,298,8,4,4,+4,100%,194,14%,2,1,+1
Ivy,NS,Map_1_1Lotus,Defend,Deadlock,1.17,138,4,2,3,+2,86%,85,25%,0,0,0
Francis,NS,Map_1_1Lotus,Defend,Fade,1.68,329,9,4,4,+5,100%,189,33%,1,0,+1
Rb,NS,Map_1_1Lotus,Defend,Viper,1.05,237,6,5,0,+1,71%,156,67%,1,1,0
Akame,DFM,Map_1_1Lotus,Defend,Raze,1.02,206,7,9,5,-2,75%,159,17%,2,3,-1
Meiy,DFM,Map_1_1Lotus,Defend,Yoru,1.17,201,8,7,4,+1,67%,138,45%,2,0,+2
Jinboong,DFM,Map_1_1Lotus,Defend,Fade,0.69,132,5,9,3,-4,67%,99,19%,0,1,-1
gyen,DFM,Map_1_1Lotus,Defend,Viper,0.83,211,9,10,1,-1,58%,139,39%,1,2,-1
SSeeS,DFM,Map_1_1Lotus,Defend,Omen,0.36,72,2,8,4,-6,58%,48,7%,0,1,-1
