,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,4 Round 3 Jemkin Kushy Round 5 Kushy xffero Round 15 Kushy Jemkin Round 18 Jemkin Monyet,,,,,,,,,49,0,0
artzin MIBR,,1 Round 7 Kushy Jemkin,,,,,,,,,39,1,0
aspas MIBR,,2 Round 1 Jemkin Kushy Round 2 Kushy Monyet,,2 Round 9 Monyet Jemkin Kushy crazyguy Round 16 Kushy Monyet crazyguy Jemkin,,,,,,,78,0,2
xenom MIBR,,3 Round 3 Monyet xffero Round 6 Kushy crazyguy Round 10 Kushy crazyguy,1 Round 13 Jemkin Kushy Monyet,,,1 Round 13 Monyet,1 Round 3 Monyet xffero,,,,50,1,2
Verno MIBR,,1 Round 8 Jemkin crazyguy,1 Round 7 xffero Monyet crazyguy,,,,,,,,53,4,2
crazyguy RRQ,,1 Round 9 xenom Verno,,,,,,,,,42,1,1
Kushy RRQ,,1 Round 13 aspas cortezia,,,,,,,,,17,5,0
xffero RRQ,,2 Round 6 artzin Verno Round 12 cortezia xenom,1 Round 3 aspas artzin Verno,,,,,,,,63,0,0
Monyet RRQ,,1 Round 13 artzin Verno,,,,,,,,,40,4,0
Jemkin RRQ,,1 Round 17 artzin cortezia,1 Round 12 aspas artzin Verno,2 Round 10 aspas xenom cortezia Verno Round 11 xenom Verno cortezia aspas,,,,1 Round 10 xenom cortezia Verno,,,73,0,0
