,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
TenZ SEN,,2 Round 4 hiro Chronicle Round 7 Boaster Derke,,,,,1 Round 4 hiro Chronicle,,,,42,9,0
Sacy SEN,,2 Round 3 Derke hiro Round 6 Derke Boaster,1 Round 9 Boaster hiro Alfajer,,,,1 Round 11 hiro Chronicle,,,,39,0,1
Zellsis SEN,,,,,,,,,,,26,0,0
johnqt SEN,,1 Round 12 Derke Alfajer,1 Round 14 Chronicle Derke Alfajer johnqt,,,,1 Round 8 Alfajer Chronicle,,,,52,0,0
zekken SEN,,4 Round 1 hiro Derke Round 11 Boaster hiro Round 19 Boaster Chronicle Round 21 Chronicle Derke,,1 Round 10 Boaster Derke Alfajer hiro,,,,,,,60,2,0
Boaster FNC,,1 Round 4 johnqt Zellsis,,,,,,,,,37,0,2
Chronicle FNC,,4 Round 5 johnqt Sacy Round 6 zekken johnqt Round 8 zekken Sacy Round 13 zekken TenZ Chronicle,3 Round 9 johnqt TenZ Zellsis Round 11 johnqt TenZ Sacy Round 12 Sacy Zellsis johnqt,,,,,,,,116,0,2
Derke FNC,,5 Round 1 johnqt TenZ Round 2 TenZ johnqt Round 5 zekken Zellsis Round 12 zekken TenZ Round 18 zekken TenZ,2 Round 14 zekken Sacy Zellsis Round 22 Sacy TenZ johnqt,,,,,,,,65,0,0
Alfajer FNC,,2 Round 8 Zellsis TenZ Round 21 Zellsis TenZ,,,,,,,,,42,7,0
hiro FNC,,2 Round 11 Zellsis zekken Round 20 Sacy johnqt,,,,,,,,,47,1,0
