,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,3 Round 8 dos9 Famouz Round 12 Shiro dos9 Round 20 dos9 Famouz,,,,,,,,,48,0,0
Dambi NS,,4 Round 3 NcSlasher dos9 Round 9 NcSlasher Famouz Round 20 NcSlasher BerserX Round 21 Famouz dos9,1 Round 5 NcSlasher dos9 Shiro,,,,,,,,38,0,0
Francis NS,,4 Round 13 Shiro BerserX Round 14 BerserX dos9 Round 17 Famouz dos9 Round 19 Shiro dos9,2 Round 2 Famouz dos9 NcSlasher Round 6 NcSlasher BerserX Famouz,,,,,,,,57,9,0
Ivy NS,,3 Round 7 Famouz NcSlasher Round 10 dos9 Famouz Round 13 NcSlasher dos9,1 Round 22 Famouz Shiro NcSlasher,,,,,,,,55,1,0
margaret NS,,3 Round 15 Famouz NcSlasher Round 17 BerserX NcSlasher Round 19 BerserX Famouz,,,,,,,,,52,1,0
Famouz BME,,1 Round 2 margaret Persia,2 Round 1 margaret Dambi Francis Round 10 Francis Persia Dambi,,,1 Round 6 Francis,,,,,61,0,1
BerserX BME,,6 Round 5 Dambi Persia Round 11 Persia Francis Round 12 Ivy Persia Round 14 Dambi Persia Round 15 Persia Francis Round 21 Persia Francis,,,,,,,,,69,0,2
NcSlasher BME,,2 Round 8 Francis Ivy Round 22 margaret Dambi,,,,,,,,,45,2,2
Shiro BME,,2 Round 12 Dambi margaret Round 15 Dambi margaret,,,,,,,,,54,0,0
dos9 BME,,2 Round 18 Dambi Francis Round 21 margaret Ivy,,,,,,,,,27,1,0
