,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,,2 Round 9 Shiro NcSlasher BerserX Round 11 Famouz BerserX NcSlasher,,,,,,,,81,1,0
Dambi NS,,5 Round 1 BerserX dos9 Round 2 Famouz dos9 Round 5 NcSlasher Famouz Round 7 dos9 Shiro Round 8 BerserX Famouz,1 Round 15 Famouz BerserX dos9,,,,,,,,88,1,1
Francis NS,,4 Round 2 NcSlasher Shiro Round 7 Famouz BerserX Round 13 dos9 NcSlasher Round 16 Famouz dos9,1 Round 4 Shiro dos9 Famouz,,,,,,,,85,2,1
Ivy NS,,3 Round 8 NcSlasher dos9 Round 9 dos9 Famouz Round 16 BerserX NcSlasher,,,,,,,,,42,0,1
margaret NS,,1 Round 10 BerserX Shiro,1 Round 6 Famouz BerserX Shiro,,,,,,,,58,0,0
Famouz BME,,2 Round 3 margaret Ivy Round 16 Dambi margaret,,,,,,,,,43,0,0
BerserX BME,,3 Round 1 margaret Persia Round 5 Ivy Francis Round 12 margaret Persia,,,,,,,,,53,1,0
NcSlasher BME,,,1 Round 13 Persia margaret Dambi,,,,,,,,38,3,0
Shiro BME,,,,,,,,,,,24,1,0
dos9 BME,,3 Round 3 Persia Francis Round 11 margaret Persia Round 12 Francis Ivy,,,,1 Round 11 Persia,,,,,38,1,0
