,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,1 Round 3 Famouz Shiro,1 Round 19 BerserX NcSlasher Shiro,,1 Round 5 Shiro Famouz BerserX dos9 NcSlasher,,,,,,56,2,0
Dambi NS,,2 Round 2 BerserX Famouz Round 7 Famouz BerserX,,1 Round 6 NcSlasher BerserX Shiro dos9,,,,1 Round 6 dos9 Shiro BerserX,,,40,0,0
Francis NS,,2 Round 11 dos9 Famouz Round 16 Famouz Shiro,1 Round 7 dos9 Shiro NcSlasher,,,,,1 Round 7 dos9 Shiro NcSlasher,,,43,2,0
Ivy NS,,2 Round 9 Shiro NcSlasher Round 12 NcSlasher dos9,,1 Round 10 Famouz NcSlasher dos9 Shiro,,,1 Round 10 Shiro BerserX,,,,32,2,0
margaret NS,,2 Round 3 BerserX NcSlasher Round 4 Shiro BerserX,,,,,,,,,44,4,0
Famouz BME,,4 Round 1 Ivy Persia Round 5 Ivy margaret Round 8 margaret Persia Round 13 Ivy Francis,1 Round 10 Francis Dambi margaret,1 Round 3 Francis Dambi margaret Ivy,,,,,,,52,0,0
BerserX BME,,3 Round 2 margaret Persia Round 13 Persia margaret Round 17 Dambi Ivy,1 Round 18 Francis Persia Dambi,,,1 Round 9 Ivy,,,,,72,1,1
NcSlasher BME,,2 Round 9 Persia Francis Round 20 Persia margaret,,,,,,,,,40,1,0
Shiro BME,,2 Round 9 margaret Dambi Round 18 Ivy margaret,1 Round 17 margaret Francis Persia,,,,,,,,55,2,0
dos9 BME,,6 Round 1 Dambi margaret Round 6 Ivy Persia Round 7 Dambi Ivy Round 8 Dambi Ivy Round 12 Persia Dambi Round 15 margaret Dambi,1 Round 16 Persia margaret Dambi,,,1 Round 3 Persia,,,,,65,2,3
