,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 15 Jamppi LewN,2 Round 1 sociablEE PROFEK Jamppi Round 18 LewN MAGNUM Jamppi,,,,,,,,56,0,0
nAts TL,,1 Round 3 sociablEE MAGNUM,3 Round 8 PROFEK Jamppi sociablEE Round 16 MAGNUM PROFEK LewN Round 17 sociablEE PROFEK Jamppi,,,,,,,,81,0,1
keiko TL,,1 Round 9 sociablEE LewN,,,,,,,,,34,0,0
kamo TL,,3 Round 10 Jamppi LewN Round 14 sociablEE MAGNUM Round 15 sociablEE PROFEK,,,,,,,,,47,0,0
Serial TL,,1 Round 3 PROFEK Jamppi,,,,,1 Round 3 PROFEK Jamppi,,,,45,1,1
MAGNUM BBL,,2 Round 7 paTiTek nAts Round 10 nAts kamo,,,,,1 Round 8 Serial nAts,,,,40,0,0
PROFEK BBL,,2 Round 3 keiko nAts Round 10 keiko Serial,1 Round 19 keiko nAts Serial,,,,,,,,44,0,0
sociablEE BBL,,4 Round 6 kamo paTiTek Round 7 keiko kamo Round 8 paTiTek keiko Round 12 Serial keiko,1 Round 20 nAts keiko paTiTek,1 Round 11 nAts keiko Serial paTiTek,,,,,,,71,0,0
Jamppi BBL,,3 Round 2 keiko kamo Round 4 keiko Serial Round 14 kamo nAts,3 Round 1 kamo keiko Serial Round 5 paTiTek keiko kamo Round 13 keiko Serial paTiTek,,,,,,,,52,5,0
LewN BBL,,1 Round 12 paTiTek kamo,2 Round 2 Serial paTiTek nAts Round 4 nAts paTiTek kamo,,,,,,,,41,0,0
