,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 10 PROFEK sociablEE,1 Round 1 Jamppi MAGNUM sociablEE,,,,,,,,46,4,0
nAts TL,,2 Round 9 Jamppi MAGNUM Round 11 LewN MAGNUM,1 Round 15 LewN sociablEE PROFEK,,,,,,,,48,0,0
keiko TL,,7 Round 1 PROFEK LewN Round 4 MAGNUM PROFEK Round 5 LewN PROFEK Round 6 PROFEK LewN Round 9 LewN PROFEK Round 10 Jamppi LewN Round 12 LewN PROFEK,,,,,,,,,74,1,0
kamo TL,,2 Round 6 sociablEE Jamppi Round 7 LewN sociablEE,,,1 Round 21 Jamppi PROFEK LewN MAGNUM sociablEE,,,,,,50,1,0
Serial TL,,3 Round 4 sociablEE Jamppi Round 7 Jamppi PROFEK Round 18 Jamppi sociablEE,,1 Round 19 LewN Jamppi PROFEK sociablEE,,1 Round 19 sociablEE,,,,,60,4,2
MAGNUM BBL,,2 Round 12 kamo Serial Round 14 kamo Serial,1 Round 15 nAts keiko Serial,,,,,,,,48,0,0
PROFEK BBL,,3 Round 3 Serial nAts Round 9 paTiTek kamo Round 18 keiko kamo,3 Round 8 paTiTek Serial keiko Round 10 kamo Serial nAts Round 16 nAts paTiTek keiko,,,,,,,,63,0,1
sociablEE BBL,,1 Round 19 paTiTek nAts,1 Round 9 Serial keiko nAts,,,,1 Round 9 nAts keiko,,,,37,0,0
Jamppi BBL,,,,,,,,,,,31,7,0
LewN BBL,,1 Round 13 keiko paTiTek,1 Round 3 kamo keiko paTiTek,,,,,,,,34,0,0
