,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
kamyk M8,,5 Round 2 MiniBoo RieNs Round 9 Boo MiniBoo Round 14 RieNs benjyfishy Round 19 RieNs benjyfishy Round 20 Wo0t MiniBoo,1 Round 4 Wo0t benjyfishy Boo,2 Round 8 RieNs Boo MiniBoo benjyfishy Round 11 Boo benjyfishy Wo0t RieNs kamyk,,,,,,,56,1,0
Veqaj M8,,7 Round 1 benjyfishy RieNs Round 5 RieNs Wo0t Round 14 Wo0t MiniBoo Round 15 benjyfishy RieNs Round 18 RieNs benjyfishy Round 21 MiniBoo Wo0t Round 23 benjyfishy Boo,1 Round 13 Wo0t Boo benjyfishy,1 Round 3 Wo0t Boo MiniBoo RieNs,,,,,,,63,4,1
Minny M8,,1 Round 1 Boo Wo0t,1 Round 16 Boo RieNs benjyfishy,,,1 Round 16 benjyfishy,,,,,37,1,0
ComeBack M8,,2 Round 13 RieNs MiniBoo Round 26 Wo0t benjyfishy,,,,,,,,,39,0,2
Proxh M8,,2 Round 2 benjyfishy Boo Round 10 RieNs MiniBoo,2 Round 7 Wo0t MiniBoo RieNs Round 12 MiniBoo benjyfishy RieNs,,,,,,,,46,1,0
Boo TH,,2 Round 12 Minny ComeBack Round 19 Minny Proxh,,,,3 Round 15 Veqaj Round 19 Proxh Round 21 Veqaj,,,,,45,3,2
RieNs TH,,5 Round 6 kamyk Proxh Round 11 ComeBack Proxh Round 13 kamyk Veqaj Round 15 ComeBack Proxh Round 26 ComeBack Minny,1 Round 23 kamyk ComeBack Proxh,,,,,1 Round 11 ComeBack Proxh kamyk,,,52,3,1
MiniBoo TH,,2 Round 8 Minny Veqaj Round 23 Veqaj Minny,1 Round 18 Minny kamyk ComeBack,2 Round 21 kamyk Minny ComeBack Proxh Round 24 kamyk Veqaj ComeBack Minny,,,1 Round 23 Minny Veqaj,,,,52,0,1
Wo0t TH,,4 Round 11 Minny Veqaj Round 15 Minny kamyk Round 20 ComeBack Proxh Round 26 Veqaj kamyk,3 Round 17 Minny ComeBack Veqaj Round 19 Veqaj kamyk ComeBack Round 25 kamyk ComeBack Minny,1 Round 22 kamyk Proxh Minny ComeBack,,,,,,,58,1,0
benjyfishy TH,,,,,,,,,,,13,0,0
