Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
pANcada,LOUD,Map_1_1Haven,All,Viper,1.68,328,28,13,5,+15,79%,208,57%,2,3,-1
cauanzin,LOUD,Map_1_1Haven,All,Skye,1.11,240,20,18,6,+2,75%,155,25%,5,1,+4
saadhak,LOUD,Map_1_1Haven,All,Neon,0.97,200,15,16,5,-1,58%,137,24%,3,7,-4
tuyz,LOUD,Map_1_1Haven,All,Omen,0.91,147,13,15,11,-2,83%,99,34%,0,1,-1
Less,LOUD,Map_1_1Haven,All,Cypher,0.76,143,13,17,2,-4,54%,116,29%,1,1,0
mwzera,FUR,Map_1_1Haven,All,Neon,1.20,299,25,19,7,+6,79%,184,13%,5,2,+3
Khalil,FUR,Map_1_1Haven,All,Omen,1.11,218,18,16,7,+2,79%,141,25%,2,2,0
havoc,FUR,Map_1_1Haven,All,Killjoy,0.84,190,15,18,3,-3,63%,134,25%,2,2,0
nzr,FUR,Map_1_1Haven,All,Breach,0.78,136,12,16,4,-4,54%,105,30%,0,0,0
xand,FUR,Map_1_1Haven,All,Gekko,0.54,111,9,20,9,-11,67%,82,23%,4,5,-1
pANcada,LOUD,Map_1_1Haven,Attack,Viper,1.91,340,15,4,2,+11,92%,217,64%,1,1,0
cauanzin,LOUD,Map_1_1Haven,Attack,Skye,1.45,283,12,7,3,+5,67%,175,28%,2,0,+2
saadhak,LOUD,Map_1_1Haven,Attack,Neon,1.19,256,10,7,3,+3,58%,153,27%,2,3,-1
tuyz,LOUD,Map_1_1Haven,Attack,Omen,0.91,131,6,7,7,-1,92%,89,24%,0,1,-1
Less,LOUD,Map_1_1Haven,Attack,Cypher,0.52,115,5,9,1,-4,50%,93,26%,1,1,0
mwzera,FUR,Map_1_1Haven,Attack,Neon,1.33,368,16,9,1,+7,75%,204,12%,3,1,+2
Khalil,FUR,Map_1_1Haven,Attack,Omen,1.15,215,9,7,5,+2,92%,140,16%,1,1,0
havoc,FUR,Map_1_1Haven,Attack,Killjoy,0.95,231,9,9,1,0,75%,155,29%,1,0,+1
nzr,FUR,Map_1_1Haven,Attack,Breach,1.09,164,8,6,1,+2,58%,130,35%,0,0,0
xand,FUR,Map_1_1Haven,Attack,Gekko,0.30,100,3,10,5,-7,67%,72,17%,2,3,-1
pANcada,LOUD,Map_1_1Haven,Defend,Viper,1.44,316,13,9,3,+4,67%,199,50%,1,2,-1
cauanzin,LOUD,Map_1_1Haven,Defend,Skye,0.77,198,8,11,3,-3,83%,135,23%,3,1,+2
saadhak,LOUD,Map_1_1Haven,Defend,Neon,0.76,145,5,9,2,-4,58%,121,21%,1,4,-3
tuyz,LOUD,Map_1_1Haven,Defend,Omen,0.91,164,7,8,4,-1,75%,108,47%,0,0,0
Less,LOUD,Map_1_1Haven,Defend,Cypher,1.01,171,8,8,1,0,58%,139,32%,0,0,0
mwzera,FUR,Map_1_1Haven,Defend,Neon,1.07,231,9,10,6,-1,83%,164,13%,2,1,+1
Khalil,FUR,Map_1_1Haven,Defend,Omen,1.07,222,9,9,2,0,67%,142,36%,1,1,0
havoc,FUR,Map_1_1Haven,Defend,Killjoy,0.74,149,6,9,2,-3,50%,114,19%,1,2,-1
nzr,FUR,Map_1_1Haven,Defend,Breach,0.47,110,4,10,3,-6,50%,81,24%,0,0,0
xand,FUR,Map_1_1Haven,Defend,Gekko,0.78,123,6,10,4,-4,67%,93,27%,2,2,0
