Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
qRaxs,FUT,All_Maps,All,"Fade, Kayo",1.25,260,37,28,15,+9,85%,171,36%,7,0,+7
yetujey,FUT,All_Maps,All,Cypher,1.18,214,30,25,14,+5,79%,154,25%,3,3,0
AtaKaptan,FUT,All_Maps,All,Astra,1.13,212,29,26,18,+3,85%,135,23%,3,3,0
xeus,FUT,All_Maps,All,"Yoru, Raze",1.03,212,32,28,7,+4,79%,138,39%,8,7,+1
MrFaliN,FUT,All_Maps,All,"Tejo, Breach",0.96,189,28,25,9,+3,72%,123,23%,2,3,-1
kamyk,TL,All_Maps,All,"Sova, Sage",1.19,254,34,31,13,+3,82%,169,25%,4,4,0
nAts,TL,All_Maps,All,Cypher,1.02,226,31,30,11,+1,82%,156,29%,1,1,0
keiko,TL,All_Maps,All,"Astra, Brimstone",0.86,172,23,31,11,-8,72%,125,44%,3,5,-2
kamo,TL,All_Maps,All,"Jett, Gekko",0.80,204,28,33,8,-5,67%,126,32%,5,8,-3
paTiTek,TL,All_Maps,All,"Kayo, Breach",0.67,139,16,31,20,-15,67%,98,23%,3,5,-2
qRaxs,FUT,All_Maps,Attack,"Fade, Kayo",1.18,261,18,15,9,+3,80%,161,29%,4,0,+4
yetujey,FUT,All_Maps,Attack,Cypher,1.35,247,19,13,4,+6,80%,178,36%,2,1,+1
AtaKaptan,FUT,All_Maps,Attack,Astra,1.25,218,16,12,6,+4,85%,147,25%,1,1,0
xeus,FUT,All_Maps,Attack,"Yoru, Raze",0.64,157,11,15,7,-4,65%,110,37%,4,6,-2
MrFaliN,FUT,All_Maps,Attack,"Tejo, Breach",0.58,174,11,16,6,-5,60%,111,21%,1,0,+1
kamyk,TL,All_Maps,Attack,"Sova, Sage",1.25,265,17,16,9,+1,84%,186,33%,2,1,+1
nAts,TL,All_Maps,Attack,Cypher,0.68,182,11,16,5,-5,84%,126,31%,1,0,+1
keiko,TL,All_Maps,Attack,"Astra, Brimstone",0.91,167,11,14,3,-3,74%,125,43%,0,0,0
kamo,TL,All_Maps,Attack,"Jett, Gekko",0.55,202,14,19,3,-5,58%,113,33%,4,7,-3
paTiTek,TL,All_Maps,Attack,"Kayo, Breach",0.54,129,8,16,9,-8,58%,92,22%,1,3,-2
qRaxs,FUT,All_Maps,Defend,"Fade, Kayo",1.32,260,19,13,6,+6,89%,182,45%,3,0,+3
yetujey,FUT,All_Maps,Defend,Cypher,1.00,181,11,12,10,-1,79%,129,15%,1,2,-1
AtaKaptan,FUT,All_Maps,Defend,Astra,1.00,205,13,14,12,-1,84%,122,21%,2,2,0
xeus,FUT,All_Maps,Defend,"Yoru, Raze",1.45,270,21,13,0,+8,95%,166,41%,4,1,+3
MrFaliN,FUT,All_Maps,Defend,"Tejo, Breach",1.35,206,17,9,3,+8,84%,136,24%,1,3,-2
kamyk,TL,All_Maps,Defend,"Sova, Sage",1.13,242,17,15,4,+2,80%,154,19%,2,3,-1
nAts,TL,All_Maps,Defend,Cypher,1.35,269,20,14,6,+6,80%,183,27%,0,1,-1
keiko,TL,All_Maps,Defend,"Astra, Brimstone",0.83,179,12,17,8,-5,70%,125,46%,3,5,-2
kamo,TL,All_Maps,Defend,"Jett, Gekko",1.04,204,14,14,5,0,75%,138,30%,1,1,0
paTiTek,TL,All_Maps,Defend,"Kayo, Breach",0.80,148,8,15,11,-7,75%,104,24%,2,2,0
