Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Ethan,NRG,Map_2_2Corrode,All,Kayo,1.30,236,19,16,17,+3,71%,155,21%,2,2,0
s0m,NRG,Map_2_2Corrode,All,Omen,1.30,253,23,17,12,+6,79%,166,24%,1,2,-1
skuba,NRG,Map_2_2Corrode,All,Viper,1.29,244,19,15,9,+4,83%,168,43%,2,4,-2
brawk,NRG,Map_2_2Corrode,All,Sova,0.70,166,10,19,12,-9,75%,116,13%,1,2,-1
mada,NRG,Map_2_2Corrode,All,Waylay,0.69,152,15,18,5,-3,58%,102,26%,3,5,-2
ZmjjKK,EDG,Map_2_2Corrode,All,Yoru,1.36,282,23,17,6,+6,71%,185,35%,4,2,+2
Smoggy,EDG,Map_2_2Corrode,All,Omen,1.09,237,20,17,10,+3,75%,151,34%,1,0,+1
nobody,EDG,Map_2_2Corrode,All,Fade,0.97,175,15,17,5,-2,75%,118,26%,2,2,0
CHICHOO,EDG,Map_2_2Corrode,All,Viper,0.94,165,14,16,4,-2,75%,122,16%,2,3,-1
Jieni7,EDG,Map_2_2Corrode,All,Neon,0.67,144,13,19,2,-6,71%,91,14%,6,2,+4
Ethan,NRG,Map_2_2Corrode,Attack,Kayo,1.73,310,13,8,8,+5,83%,205,26%,1,1,0
s0m,NRG,Map_2_2Corrode,Attack,Omen,1.50,318,15,9,6,+6,92%,215,28%,0,1,-1
skuba,NRG,Map_2_2Corrode,Attack,Viper,0.81,169,6,9,4,-3,67%,124,47%,0,3,-3
brawk,NRG,Map_2_2Corrode,Attack,Sova,0.66,147,5,10,8,-5,75%,91,13%,0,1,-1
mada,NRG,Map_2_2Corrode,Attack,Waylay,0.81,171,8,9,3,-1,58%,114,28%,2,3,-1
ZmjjKK,EDG,Map_2_2Corrode,Attack,Yoru,1.41,244,11,7,2,+4,67%,164,40%,1,1,0
Smoggy,EDG,Map_2_2Corrode,Attack,Omen,1.11,176,7,6,5,+1,83%,119,35%,0,0,0
nobody,EDG,Map_2_2Corrode,Attack,Fade,0.82,174,7,10,2,-3,75%,106,30%,0,1,-1
CHICHOO,EDG,Map_2_2Corrode,Attack,Viper,1.13,179,8,7,0,+1,75%,130,27%,2,2,0
Jieni7,EDG,Map_2_2Corrode,Attack,Neon,0.68,164,7,9,1,-2,58%,107,17%,3,2,+1
Ethan,NRG,Map_2_2Corrode,Defend,Kayo,0.87,163,6,8,9,-2,58%,106,13%,1,1,0
s0m,NRG,Map_2_2Corrode,Defend,Omen,1.10,188,8,8,6,0,67%,117,21%,1,1,0
skuba,NRG,Map_2_2Corrode,Defend,Viper,1.76,320,13,6,5,+7,100%,212,41%,2,1,+1
brawk,NRG,Map_2_2Corrode,Defend,Sova,0.74,186,5,9,4,-4,75%,141,14%,1,1,0
mada,NRG,Map_2_2Corrode,Defend,Waylay,0.57,133,7,9,2,-2,58%,89,22%,1,2,-1
ZmjjKK,EDG,Map_2_2Corrode,Defend,Yoru,1.32,321,12,10,4,+2,75%,207,31%,3,1,+2
Smoggy,EDG,Map_2_2Corrode,Defend,Omen,1.06,298,13,11,5,+2,67%,182,33%,1,0,+1
nobody,EDG,Map_2_2Corrode,Defend,Fade,1.11,176,8,7,3,+1,75%,129,22%,2,1,+1
CHICHOO,EDG,Map_2_2Corrode,Defend,Viper,0.75,152,6,9,4,-3,75%,113,7%,0,1,-1
Jieni7,EDG,Map_2_2Corrode,Defend,Neon,0.66,126,6,10,1,-4,83%,75,11%,3,0,+3
