Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
cortezia,MIBR,Map_1_1Lotus,All,Vyse,1.27,249,22,19,15,+3,75%,165,25%,6,2,+4
artzin,MIBR,Map_1_1Lotus,All,Yoru,1.04,204,22,19,5,+3,79%,118,25%,5,3,+2
aspas,MIBR,Map_1_1Lotus,All,Raze,0.97,205,23,19,4,+4,75%,122,18%,3,2,+1
xenom,MIBR,Map_1_1Lotus,All,Omen,0.93,158,16,18,16,-2,71%,102,39%,0,1,-1
Verno,MIBR,Map_1_1Lotus,All,Fade,0.63,155,13,23,13,-10,79%,100,19%,1,5,-4
skuba,NRG,Map_1_1Lotus,All,Viper,1.38,231,26,15,4,+11,82%,147,27%,2,1,+1
brawk,NRG,Map_1_1Lotus,All,Vyse,1.07,193,17,19,12,-2,79%,119,13%,3,1,+2
s0m,NRG,Map_1_1Lotus,All,Omen,1.05,220,20,21,13,-1,68%,144,23%,3,3,0
Ethan,NRG,Map_1_1Lotus,All,Fade,0.85,185,18,21,6,-3,68%,115,25%,1,4,-3
mada,NRG,Map_1_1Lotus,All,Raze,0.85,183,17,20,4,-3,64%,111,22%,4,6,-2
cortezia,MIBR,Map_1_1Lotus,Attack,Vyse,0.94,180,7,9,5,-2,64%,124,33%,0,1,-1
artzin,MIBR,Map_1_1Lotus,Attack,Yoru,1.21,248,13,10,1,+3,79%,125,21%,3,2,+1
aspas,MIBR,Map_1_1Lotus,Attack,Raze,0.37,141,7,12,0,-5,64%,81,15%,0,2,-2
xenom,MIBR,Map_1_1Lotus,Attack,Omen,1.11,196,9,9,8,0,71%,120,27%,0,1,-1
Verno,MIBR,Map_1_1Lotus,Attack,Fade,0.27,95,3,13,8,-10,64%,58,31%,1,4,-3
skuba,NRG,Map_1_1Lotus,Attack,Viper,1.53,270,14,9,2,+5,86%,172,34%,0,0,0
brawk,NRG,Map_1_1Lotus,Attack,Vyse,0.50,129,5,13,7,-8,79%,93,14%,0,1,-1
s0m,NRG,Map_1_1Lotus,Attack,Omen,0.98,196,10,11,4,-1,57%,125,36%,1,3,-2
Ethan,NRG,Map_1_1Lotus,Attack,Fade,1.12,239,11,11,4,0,64%,148,22%,1,1,0
mada,NRG,Map_1_1Lotus,Attack,Raze,0.30,125,5,13,2,-8,50%,79,28%,1,6,-5
cortezia,MIBR,Map_1_1Lotus,Defend,Vyse,1.59,318,15,10,10,+5,86%,206,21%,6,1,+5
artzin,MIBR,Map_1_1Lotus,Defend,Yoru,0.86,161,9,9,4,0,79%,112,30%,2,1,+1
aspas,MIBR,Map_1_1Lotus,Defend,Raze,1.58,270,16,7,4,+9,86%,164,20%,3,0,+3
xenom,MIBR,Map_1_1Lotus,Defend,Omen,0.76,122,7,9,8,-2,71%,84,64%,0,0,0
Verno,MIBR,Map_1_1Lotus,Defend,Fade,0.99,217,10,10,5,0,93%,141,15%,0,1,-1
skuba,NRG,Map_1_1Lotus,Defend,Viper,1.24,193,12,6,2,+6,79%,122,18%,2,1,+1
brawk,NRG,Map_1_1Lotus,Defend,Vyse,1.63,259,12,6,5,+6,79%,144,12%,3,0,+3
s0m,NRG,Map_1_1Lotus,Defend,Omen,1.12,245,10,10,9,0,79%,163,19%,2,0,+2
Ethan,NRG,Map_1_1Lotus,Defend,Fade,0.57,132,7,10,2,-3,71%,83,29%,0,3,-3
mada,NRG,Map_1_1Lotus,Defend,Raze,1.39,242,12,7,2,+5,79%,144,18%,3,0,+3
