,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,1 Round 9 mada Ethan,2 Round 7 mada FiNESSE Verno Round 16 s0m mada Verno,,,1 Round 9 Ethan,1 Round 16 Verno mada,,,,49,5,1
Boostio 100T,,1 Round 16 FiNESSE Ethan,1 Round 3 FiNESSE mada s0m,,,,,,,,39,0,0
eeiu 100T,,2 Round 15 mada Ethan Round 17 Verno FiNESSE,,,1 Round 19 mada Verno Ethan s0m FiNESSE,,1 Round 15 Ethan FiNESSE,,,,49,0,0
Cryocells 100T,,4 Round 3 Ethan Verno Round 10 mada Verno Round 18 Ethan mada Round 21 Ethan mada,1 Round 5 s0m Ethan FiNESSE,,,,,,,,50,0,0
zander 100T,,2 Round 5 mada Verno Round 15 Verno s0m,,,,,,,,,31,1,0
FiNESSE NRG,,3 Round 12 eeiu zander Round 13 Asuna Boostio Round 15 Asuna eeiu,1 Round 11 Cryocells Asuna Boostio,,,,,,,,48,1,1
s0m NRG,,7 Round 6 Boostio Asuna Round 10 zander eeiu Round 12 Boostio Cryocells Round 13 Cryocells zander Round 14 Boostio zander Round 16 Boostio eeiu Round 20 eeiu Boostio,,,,,,,,,73,1,1
mada NRG,,2 Round 20 Asuna zander Round 22 zander Boostio,1 Round 1 zander Asuna Cryocells,1 Round 18 zander eeiu Boostio Asuna,1 Round 17 Asuna eeiu zander Boostio Cryocells,,,,,,78,0,0
Ethan NRG,,4 Round 6 Cryocells zander Round 9 zander Boostio Round 10 Boostio Cryocells Round 14 Asuna eeiu,,,,,,,,,52,6,0
Verno NRG,,1 Round 22 Cryocells Asuna,,,,,,,,,32,0,0
