Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
raafa,FUR,Map_2_2Pearl,All,Kayo,0.65,172,7,13,3,-6,43%,110,8%,2,1,+1
Khalil,FUR,Map_2_2Pearl,All,Astra,0.62,158,7,12,2,-5,43%,98,17%,1,3,-2
heat,FUR,Map_2_2Pearl,All,Vyse,0.55,130,5,12,3,-7,57%,82,50%,1,0,+1
havoc,FUR,Map_2_2Pearl,All,Jett,0.44,148,7,13,1,-6,43%,88,16%,2,3,-1
pryze,FUR,Map_2_2Pearl,All,Tejo,0.33,105,5,13,3,-8,71%,70,18%,0,1,-1
Xeppaa,C9,Map_2_2Pearl,All,Yoru,1.81,222,15,3,3,+12,93%,145,26%,2,0,+2
OXY,C9,Map_2_2Pearl,All,Jett,1.53,289,14,8,5,+6,93%,207,23%,3,0,+3
v1c,C9,Map_2_2Pearl,All,Astra,1.52,253,14,6,5,+8,93%,151,32%,1,2,-1
neT,C9,Map_2_2Pearl,All,Cypher,1.32,225,12,7,4,+5,86%,148,52%,2,3,-1
mitch,C9,Map_2_2Pearl,All,Sova,1.09,167,8,7,6,+1,79%,115,22%,0,1,-1
raafa,FUR,Map_2_2Pearl,Attack,Kayo,0.77,193,7,11,3,-4,50%,120,9%,2,1,+1
Khalil,FUR,Map_2_2Pearl,Attack,Astra,0.75,185,7,10,2,-3,50%,114,17%,1,2,-1
heat,FUR,Map_2_2Pearl,Attack,Vyse,0.56,125,4,10,2,-6,50%,81,47%,1,0,+1
havoc,FUR,Map_2_2Pearl,Attack,Jett,0.49,159,6,11,1,-5,42%,89,13%,2,2,0
pryze,FUR,Map_2_2Pearl,Attack,Tejo,0.28,97,4,11,2,-7,67%,66,27%,0,1,-1
Xeppaa,C9,Map_2_2Pearl,Attack,Yoru,2.01,210,2,0,0,+2,100%,83,33%,1,0,+1
OXY,C9,Map_2_2Pearl,Attack,Jett,0.64,162,1,2,1,-1,100%,100,22%,0,0,0
v1c,C9,Map_2_2Pearl,Attack,Astra,1.41,120,1,0,1,+1,100%,75,50%,0,0,0
neT,C9,Map_2_2Pearl,Attack,Cypher,3.96,778,6,0,0,+6,100%,503,67%,1,0,+1
mitch,C9,Map_2_2Pearl,Attack,Sova,0.44,17,0,1,0,-1,50%,17,,0,0,0
raafa,FUR,Map_2_2Pearl,Defend,Kayo,0.02,49,0,2,0,-2,,50,0%,0,0,0
Khalil,FUR,Map_2_2Pearl,Defend,Astra,0.02,,0,2,0,-2,,,,0,1,-1
heat,FUR,Map_2_2Pearl,Defend,Vyse,0.52,159,1,2,1,-1,100%,86,67%,0,0,0
havoc,FUR,Map_2_2Pearl,Defend,Jett,0.14,85,1,2,0,-1,50%,80,100%,0,1,-1
pryze,FUR,Map_2_2Pearl,Defend,Tejo,0.67,159,1,2,1,-1,100%,97,0%,0,0,0
Xeppaa,C9,Map_2_2Pearl,Defend,Yoru,1.77,225,13,3,3,+10,92%,155,26%,1,0,+1
OXY,C9,Map_2_2Pearl,Defend,Jett,1.67,311,13,6,4,+7,92%,225,23%,3,0,+3
v1c,C9,Map_2_2Pearl,Defend,Astra,1.54,276,13,6,4,+7,92%,163,31%,1,2,-1
neT,C9,Map_2_2Pearl,Defend,Cypher,0.87,134,6,7,4,-1,83%,89,43%,1,3,-2
mitch,C9,Map_2_2Pearl,Defend,Sova,1.20,192,8,6,6,+2,83%,131,22%,0,1,-1
