,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
kamyk M8,,2 Round 4 ara grubinho Round 15 grubinho Cloud,,,,,,,,,60,1,1
Veqaj M8,,5 Round 2 Flickless westside Round 5 ara Flickless Round 9 grubinho westside Round 15 westside Flickless Round 21 Cloud Flickless,,,,,,,,,62,3,0
Minny M8,,4 Round 5 grubinho westside Round 7 ara Flickless Round 12 Flickless grubinho Round 18 westside Flickless,1 Round 10 westside grubinho Cloud,,,,,,,,50,0,0
ComeBack M8,,5 Round 1 grubinho Flickless Round 2 grubinho ara Round 12 ara Cloud Round 19 Flickless ara Round 21 grubinho westside,2 Round 8 grubinho ara Cloud Round 11 Cloud grubinho Flickless,,,,,,,,96,0,0
Proxh M8,,2 Round 4 Flickless westside Round 7 grubinho westside,1 Round 6 ara Cloud grubinho,,,,,,,,45,0,0
Cloud GX,,1 Round 16 Proxh kamyk,,,,,,,,,41,2,0
grubinho GX,,4 Round 5 Proxh Veqaj Round 13 ComeBack kamyk Round 17 Veqaj kamyk Round 18 Proxh Minny,,,,,,,,,34,0,0
Flickless GX,,1 Round 18 ComeBack Veqaj,1 Round 14 Minny Veqaj Proxh,,,,,,,,41,0,1
ara GX,,2 Round 3 Veqaj Proxh Round 14 kamyk ComeBack,1 Round 20 Proxh ComeBack kamyk,,,,,,,,35,0,0
westside GX,,2 Round 7 Veqaj ComeBack Round 8 Minny Veqaj,1 Round 12 Minny kamyk ComeBack,,,,,1 Round 12 Minny ComeBack kamyk,,,51,1,0
