Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Spitfires,AG,All_Maps,All,"Neon, Raze, Jett",,248,41,37,13,+4,,,,,,
K1ra,AG,All_Maps,All,"Viper, Omen",,207,40,29,15,+11,,,,,,
deLb,AG,All_Maps,All,"Deadlock, Vyse, Killjoy",,205,39,38,12,+1,,,,,,
Shr1mp,AG,All_Maps,All,"Omen, Kayo",,161,30,31,15,-1,,,,,,
XiYiJi,AG,All_Maps,All,"Sova, Fade",,118,23,37,8,-14,,,,,,
happywei,XLG,All_Maps,All,"Cypher, Viper, Vyse",,290,54,35,13,+19,,,,,,
Viva,XLG,All_Maps,All,"Sova, Fade",,191,36,33,18,+3,,,,,,
coconut,XLG,All_Maps,All,Omen,,155,29,32,17,-3,,,,,,
NoMan,XLG,All_Maps,All,"Breach, Raze, Chamber",,155,29,33,8,-4,,,,,,
Rarga,XLG,All_Maps,All,"Neon, Yoru",,150,24,40,13,-16,,,,,,
Spitfires,AG,All_Maps,Attack,"Neon, Raze, Jett",,,,,,,,,
K1ra,AG,All_Maps,Attack,"Viper, Omen",,,,,,,,,
deLb,AG,All_Maps,Attack,"Deadlock, Vyse, Killjoy",,,,,,,,,
Shr1mp,AG,All_Maps,Attack,"Omen, Kayo",,,,,,,,,
XiYiJi,AG,All_Maps,Attack,"Sova, Fade",,,,,,,,,
happywei,XLG,All_Maps,Attack,"Cypher, Viper, Vyse",,,,,,,,,
Viva,XLG,All_Maps,Attack,"Sova, Fade",,,,,,,,,
coconut,XLG,All_Maps,Attack,Omen,,,,,,,,,
NoMan,XLG,All_Maps,Attack,"Breach, Raze, Chamber",,,,,,,,,
Rarga,XLG,All_Maps,Attack,"Neon, Yoru",,,,,,,,,
Spitfires,AG,All_Maps,Defend,"Neon, Raze, Jett",,,,,,,,,
K1ra,AG,All_Maps,Defend,"Viper, Omen",,,,,,,,,
deLb,AG,All_Maps,Defend,"Deadlock, Vyse, Killjoy",,,,,,,,,
Shr1mp,AG,All_Maps,Defend,"Omen, Kayo",,,,,,,,,
XiYiJi,AG,All_Maps,Defend,"Sova, Fade",,,,,,,,,
happywei,XLG,All_Maps,Defend,"Cypher, Viper, Vyse",,,,,,,,,
Viva,XLG,All_Maps,Defend,"Sova, Fade",,,,,,,,,
coconut,XLG,All_Maps,Defend,Omen,,,,,,,,,
NoMan,XLG,All_Maps,Defend,"Breach, Raze, Chamber",,,,,,,,,
Rarga,XLG,All_Maps,Defend,"Neon, Yoru",,,,,,,,,
