Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",MIBR,Attackers,Elimination
1Abyss,2,"""2-0""",MIBR,Attackers,Elimination
1Abyss,3,"""2-1""",EG,Defenders,Elimination
1Abyss,4,"""3-1""",MIBR,Attackers,Elimination
1Abyss,5,"""3-2""",EG,Defenders,Defuse
1Abyss,6,"""3-3""",EG,Defenders,Elimination
1Abyss,7,"""4-3""",MIBR,Attackers,Elimination
1Abyss,8,"""4-4""",EG,Defenders,Elimination
1Abyss,9,"""4-5""",EG,Defenders,Elimination
1Abyss,10,"""5-5""",MIBR,Attackers,Elimination
1Abyss,11,"""5-6""",EG,Defenders,Defuse
1Abyss,12,"""6-6""",MIBR,Attackers,Spike Detonation
1Abyss,13,"""6-7""",MIBR,Attackers,Elimination
1Abyss,14,"""7-7""",EG,Defenders,Elimination
1Abyss,15,"""8-7""",EG,Defenders,Defuse
1Abyss,16,"""9-7""",EG,Defenders,Elimination
1Abyss,17,"""10-7""",EG,Defenders,Elimination
1Abyss,18,"""10-8""",MIBR,Attackers,Spike Detonation
1Abyss,19,"""10-9""",MIBR,Attackers,Spike Detonation
1Abyss,20,"""10-10""",MIBR,Attackers,Elimination
1Abyss,21,"""10-11""",MIBR,Attackers,Spike Detonation
1Abyss,22,"""10-12""",MIBR,Attackers,Elimination
1Abyss,23,"""10-13""",MIBR,Attackers,Elimination
1Abyss,24,"""""",,,
