Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Verno,MIBR,All_Maps,All,"Tejo, Sova",1.39,182,27,13,12,+14,83%,127,25%,3,3,0
aspas,MIBR,All_Maps,All,Jett,1.31,252,36,21,9,+15,80%,154,21%,5,4,+1
cortezia,MIBR,All_Maps,All,"Omen, Killjoy",1.29,267,38,25,14,+13,83%,175,23%,6,2,+4
xenom,MIBR,All_Maps,All,Viper,0.99,208,30,23,12,+7,80%,128,29%,4,2,+2
artzin,MIBR,All_Maps,All,"Breach, Harbor",0.75,183,28,27,9,+1,65%,108,29%,5,6,-1
eeiu,100T,All_Maps,All,"Tejo, Sova",1.08,217,28,31,10,-3,70%,132,40%,2,1,+1
Cryocells,100T,All_Maps,All,"Sage, Jett",0.94,200,27,32,5,-5,68%,131,23%,3,6,-3
Asuna,100T,All_Maps,All,"Raze, Gekko",0.83,182,25,32,7,-7,73%,120,24%,8,7,+1
zander,100T,All_Maps,All,"Astra, Viper",0.67,129,15,31,22,-16,75%,88,25%,3,5,-2
Boostio,100T,All_Maps,All,"Breach, Killjoy",0.51,103,14,33,7,-19,58%,67,31%,1,4,-3
Verno,MIBR,All_Maps,Attack,"Tejo, Sova",1.34,175,12,6,5,+6,71%,119,16%,1,1,0
aspas,MIBR,All_Maps,Attack,Jett,0.97,198,11,11,5,0,76%,126,19%,1,4,-3
cortezia,MIBR,All_Maps,Attack,"Omen, Killjoy",1.22,229,14,10,2,+4,88%,142,40%,4,0,+4
xenom,MIBR,All_Maps,Attack,Viper,1.19,231,15,10,4,+5,76%,152,39%,1,2,-1
artzin,MIBR,All_Maps,Attack,"Breach, Harbor",0.92,183,12,11,5,+1,65%,112,42%,1,2,-1
eeiu,100T,All_Maps,Attack,"Tejo, Sova",1.45,289,23,18,4,+5,83%,188,46%,0,1,-1
Cryocells,100T,All_Maps,Attack,"Sage, Jett",0.77,154,12,19,2,-7,70%,100,20%,2,3,-1
Asuna,100T,All_Maps,Attack,"Raze, Gekko",0.69,165,12,19,4,-7,65%,102,19%,4,5,-1
zander,100T,All_Maps,Attack,"Astra, Viper",0.50,117,8,20,13,-12,65%,76,25%,1,3,-2
Boostio,100T,All_Maps,Attack,"Breach, Killjoy",0.43,85,6,19,4,-13,52%,58,39%,1,3,-2
Verno,MIBR,All_Maps,Defend,"Tejo, Sova",1.42,193,15,7,7,+8,91%,133,37%,2,2,0
aspas,MIBR,All_Maps,Defend,Jett,1.56,268,25,10,4,+15,83%,175,22%,4,0,+4
cortezia,MIBR,All_Maps,Defend,"Omen, Killjoy",1.35,294,24,15,12,+9,78%,199,17%,2,2,0
xenom,MIBR,All_Maps,Defend,Viper,0.85,179,15,13,8,+2,83%,109,21%,3,0,+3
artzin,MIBR,All_Maps,Defend,"Breach, Harbor",0.63,181,16,16,4,0,65%,105,22%,4,4,0
eeiu,100T,All_Maps,Defend,"Tejo, Sova",0.57,97,5,13,6,-8,53%,56,24%,2,0,+2
Cryocells,100T,All_Maps,Defend,"Sage, Jett",1.17,264,15,13,3,+2,65%,173,26%,1,3,-2
Asuna,100T,All_Maps,Defend,"Raze, Gekko",1.02,233,13,13,3,0,82%,145,31%,4,2,+2
zander,100T,All_Maps,Defend,"Astra, Viper",0.91,151,7,11,9,-4,88%,105,26%,2,2,0
Boostio,100T,All_Maps,Defend,"Breach, Killjoy",0.62,122,8,14,3,-6,65%,80,24%,0,1,-1
