Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
BuZz,T1,Map_3_3Lotus,All,Raze,1.87,389,30,13,3,+17,76%,260,42%,2,3,-1
Sylvan,T1,Map_3_3Lotus,All,Omen,1.11,210,15,12,12,+3,81%,139,13%,0,2,-2
iZu,T1,Map_3_3Lotus,All,Viper,0.86,169,12,13,8,-1,81%,111,30%,2,2,0
Meteor,T1,Map_3_3Lotus,All,Iso,0.81,217,17,16,5,+1,67%,134,29%,6,4,+2
stax,T1,Map_3_3Lotus,All,Fade,0.78,153,11,13,2,-2,67%,109,41%,0,0,0
JessieVash,TS,Map_3_3Lotus,All,Cypher,1.24,232,19,16,3,+3,67%,149,42%,2,2,0
2GE,TS,Map_3_3Lotus,All,Omen,1.10,188,12,15,12,-3,62%,124,27%,0,1,-1
Wild0reoo,TS,Map_3_3Lotus,All,Tejo,0.83,170,12,17,2,-5,52%,124,32%,1,1,0
invy,TS,Map_3_3Lotus,All,Breach,0.80,167,13,18,7,-5,71%,94,22%,5,1,+4
Jremy,TS,Map_3_3Lotus,All,Raze,0.50,149,11,19,4,-8,71%,106,23%,3,5,-2
BuZz,T1,Map_3_3Lotus,Attack,Raze,2.36,476,16,5,3,+11,100%,296,42%,1,1,0
Sylvan,T1,Map_3_3Lotus,Attack,Omen,1.35,198,7,4,5,+3,89%,143,13%,0,1,-1
iZu,T1,Map_3_3Lotus,Attack,Viper,0.83,119,4,4,3,0,89%,82,15%,0,1,-1
Meteor,T1,Map_3_3Lotus,Attack,Iso,0.95,283,10,8,2,+2,67%,169,27%,3,2,+1
stax,T1,Map_3_3Lotus,Attack,Fade,0.52,122,4,6,1,-2,78%,101,31%,0,0,0
JessieVash,TS,Map_3_3Lotus,Attack,Cypher,1.66,279,13,7,0,+6,67%,171,42%,1,1,0
2GE,TS,Map_3_3Lotus,Attack,Omen,1.66,253,10,7,7,+3,67%,163,29%,0,0,0
Wild0reoo,TS,Map_3_3Lotus,Attack,Tejo,0.81,173,7,9,1,-2,50%,114,27%,1,1,0
invy,TS,Map_3_3Lotus,Attack,Breach,0.56,112,5,10,3,-5,67%,65,13%,2,0,+2
Jremy,TS,Map_3_3Lotus,Attack,Raze,0.29,104,5,11,2,-6,58%,80,25%,2,4,-2
BuZz,T1,Map_3_3Lotus,Defend,Raze,1.50,324,14,8,0,+6,58%,234,43%,1,2,-1
Sylvan,T1,Map_3_3Lotus,Defend,Omen,0.94,221,8,8,7,0,75%,136,13%,0,1,-1
iZu,T1,Map_3_3Lotus,Defend,Viper,0.88,207,8,9,5,-1,75%,133,43%,2,1,+1
Meteor,T1,Map_3_3Lotus,Defend,Iso,0.71,169,7,8,3,-1,67%,107,31%,3,2,+1
stax,T1,Map_3_3Lotus,Defend,Fade,0.97,176,7,7,1,0,58%,115,50%,0,0,0
JessieVash,TS,Map_3_3Lotus,Defend,Cypher,0.69,171,6,9,3,-3,67%,119,42%,1,1,0
2GE,TS,Map_3_3Lotus,Defend,Omen,0.35,103,2,8,5,-6,56%,73,24%,0,1,-1
Wild0reoo,TS,Map_3_3Lotus,Defend,Tejo,0.86,168,5,8,1,-3,56%,137,42%,0,0,0
invy,TS,Map_3_3Lotus,Defend,Breach,1.11,242,8,8,4,0,78%,133,29%,3,1,+2
Jremy,TS,Map_3_3Lotus,Defend,Raze,0.79,211,6,8,2,-2,89%,142,22%,1,1,0
