,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,2 Round 6 westside grubinho Round 12 Cloud Flickless,2 Round 10 ara grubinho westside Round 11 ara westside grubinho,,,,,,,,78,0,1
s0m NRG,,2 Round 9 ara Cloud Round 18 Cloud ara,,,,,,,,,45,3,0
mada NRG,,5 Round 8 Flickless grubinho Round 9 westside Flickless Round 12 ara grubinho Round 14 grubinho ara Round 19 ara Cloud,1 Round 5 Flickless Cloud westside,,,,,,,,64,1,0
skuba NRG,,5 Round 2 Cloud grubinho Round 3 grubinho ara Round 8 Cloud ara Round 14 Flickless Cloud Round 17 westside ara,1 Round 1 grubinho Flickless westside,,,,1 Round 8 ara Cloud,,,,58,3,0
Ethan NRG,,2 Round 7 grubinho Flickless Round 15 ara Cloud,1 Round 4 grubinho Flickless westside,,,,,,,,48,3,0
Cloud GX,,2 Round 1 mada skuba Round 8 s0m Ethan,1 Round 6 s0m mada Ethan,,,1 Round 1 skuba,,,,,62,2,0
grubinho GX,,,1 Round 13 brawk Ethan s0m,1 Round 17 brawk Ethan s0m mada,,,,,,,51,1,0
Flickless GX,,1 Round 18 Ethan skuba,,,,,,,,,40,1,0
ara GX,,,,,,,,,,,14,0,1
westside GX,,3 Round 1 s0m Ethan Round 8 brawk mada Round 18 brawk s0m,1 Round 2 s0m brawk skuba,,,1 Round 2 skuba,,,,,53,0,0
