,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,3 Round 3 HYUNMIN free1ng Round 10 MaKo Flashback Round 17 BeYN free1ng,,,,,,,,,51,4,1
BuZz T1,,2 Round 8 HYUNMIN BeYN Round 16 free1ng MaKo,4 Round 2 free1ng MaKo BeYN Round 22 MaKo BeYN Flashback Round 23 MaKo HYUNMIN BeYN Round 24 HYUNMIN free1ng BeYN,,,,,,,,59,0,0
Meteor T1,,5 Round 7 HYUNMIN free1ng Round 9 HYUNMIN free1ng Round 16 Flashback BeYN Round 19 HYUNMIN Flashback Round 23 free1ng Flashback,,1 Round 15 MaKo BeYN Flashback free1ng,,,,,,,63,2,0
iZu T1,,4 Round 1 BeYN HYUNMIN Round 9 BeYN MaKo Round 10 BeYN free1ng Round 19 free1ng BeYN,2 Round 18 HYUNMIN free1ng BeYN Round 20 free1ng HYUNMIN BeYN,,,1 Round 10 free1ng,,,,,82,1,0
carpe T1,,,1 Round 11 HYUNMIN free1ng MaKo,,,,,,,,38,0,1
free1ng DRX,,3 Round 6 stax BuZz Round 13 iZu stax Round 17 BuZz carpe,2 Round 10 carpe BuZz stax Round 12 BuZz Meteor stax,,,,,,,,51,3,1
MaKo DRX,,2 Round 2 iZu carpe Round 21 carpe stax,1 Round 4 Meteor stax iZu,1 Round 20 carpe Meteor iZu BuZz,,1 Round 1 carpe,1 Round 20 iZu BuZz,,,,55,0,0
BeYN DRX,,2 Round 6 Meteor carpe Round 21 BuZz iZu,,,,1 Round 21 iZu,,,,,43,1,0
HYUNMIN DRX,,7 Round 1 BuZz iZu Round 2 BuZz stax Round 4 BuZz carpe Round 9 BuZz carpe Round 11 BuZz Meteor Round 13 BuZz Meteor Round 22 Meteor BuZz,2 Round 3 BuZz Meteor carpe Round 5 iZu BuZz stax,,,,1 Round 2 stax BuZz,,,,53,1,1
Flashback DRX,,2 Round 1 Meteor stax Round 18 Meteor BuZz,,,,,,,,,28,1,0
