Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""1-0""",XLG,Attackers,Elimination
3Lotus,2,"""2-0""",XLG,Attackers,Elimination
3Lotus,3,"""3-0""",XLG,Attackers,Elimination
3Lotus,4,"""4-0""",XLG,Attackers,Elimination
3Lotus,5,"""5-0""",XLG,Attackers,Elimination
3Lotus,6,"""6-0""",XLG,Attackers,Elimination
3Lotus,7,"""7-0""",XLG,Attackers,Elimination
3Lotus,8,"""8-0""",XLG,Attackers,Elimination
3Lotus,9,"""8-1""",DRG,Defenders,Defuse
3Lotus,10,"""9-1""",XLG,Attackers,Elimination
3Lotus,11,"""10-1""",XLG,Attackers,Elimination
3Lotus,12,"""11-1""",XLG,Attackers,Elimination
3Lotus,13,"""11-2""",XLG,Attackers,Elimination
3Lotus,14,"""11-3""",XLG,Attackers,Elimination
3Lotus,15,"""11-4""",XLG,Attackers,Elimination
3Lotus,16,"""11-5""",XLG,Attackers,Elimination
3Lotus,17,"""11-6""",XLG,Attackers,Elimination
3Lotus,18,"""12-6""",DRG,Defenders,Elimination
3Lotus,19,"""13-6""",DRG,Defenders,Defuse
3Lotus,20,"""""",,,
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
