,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,2 Round 16 Francis margaret Round 21 margaret Persia,,,,,,,,,37,3,0
Governor TLN,,1 Round 15 Dambi margaret,,,,,,,,,44,1,1
ban TLN,,2 Round 1 Ivy Francis Round 4 Ivy Francis,2 Round 8 Francis margaret Ivy Round 22 Ivy Persia margaret,,,,1 Round 8 Ivy margaret,,,,41,2,0
JitBoyS TLN,,2 Round 13 Dambi Persia Round 14 Dambi Francis,1 Round 11 Francis Dambi margaret,,,,,,,,49,0,1
primmie TLN,,8 Round 2 margaret Ivy Round 8 Persia Dambi primmie Round 12 margaret Francis Round 13 Ivy margaret Round 14 margaret Ivy Round 15 Francis Persia Round 19 Dambi margaret Round 21 Ivy Francis,,1 Round 6 Persia Ivy margaret Francis,,1 Round 21 Francis,,,,,76,0,1
Persia NS,,4 Round 3 JitBoyS Governor Round 5 Governor JitBoyS Round 7 JitBoyS ban Round 22 Crws primmie,1 Round 10 ban primmie Governor,,,,,1 Round 4 JitBoyS Governor ban,,,61,0,0
Dambi NS,,3 Round 5 Crws primmie Round 9 primmie ban Round 12 Crws Governor,1 Round 20 Crws Governor JitBoyS,,,,,,,,56,0,0
Francis NS,,4 Round 3 ban Crws Round 4 primmie Crws Round 8 primmie Crws Round 15 ban Governor,1 Round 19 Crws primmie ban,,,1 Round 22 ban,,,,,71,8,0
Ivy NS,,5 Round 9 Governor Crws Round 11 ban JitBoyS Round 12 primmie ban Round 15 JitBoyS primmie Round 16 ban Crws,,,,1 Round 15 primmie,1 Round 12 primmie ban,,,,65,0,1
margaret NS,,3 Round 17 Governor Crws Round 18 ban primmie Round 20 primmie ban,,,,,,,,,45,0,0
