,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,1 Round 10 margaret Dambi,,,,,,,,,28,0,0
Governor TLN,,4 Round 5 margaret Persia Round 8 Dambi margaret Round 11 Dambi Ivy Round 15 Persia Dambi,,1 Round 14 Dambi Ivy Persia Francis,,1 Round 1 Persia,,,,,56,1,0
ban TLN,,1 Round 6 Francis Ivy,,,,,,,,,23,0,0
JitBoyS TLN,,6 Round 2 margaret Francis Round 3 margaret Ivy JitBoyS Round 4 Persia Ivy Round 9 Dambi margaret Round 11 margaret Persia Round 18 Persia Ivy,1 Round 13 margaret Francis Ivy,,,,,,,,80,2,1
primmie TLN,,4 Round 10 Francis Persia Round 15 Ivy Francis Round 17 Francis Persia Round 18 Dambi Francis,2 Round 1 Francis margaret Dambi Round 2 Ivy Dambi Persia,1 Round 12 margaret Dambi Francis Ivy,,1 Round 15 Francis,,,,,110,2,1
Persia NS,,1 Round 3 Crws primmie Persia,2 Round 1 primmie JitBoyS Governor Round 12 Governor primmie ban,,,,1 Round 3 primmie JitBoyS,,,,47,0,0
Dambi NS,,1 Round 16 primmie Governor,,1 Round 6 Crws primmie ban JitBoyS,,,,,,,62,1,0
Francis NS,,3 Round 4 Crws primmie Round 13 primmie ban Round 15 Crws primmie,,,,,,,,,49,3,0
Ivy NS,,3 Round 9 ban Governor Round 10 Crws ban Round 16 JitBoyS ban,,,,,,,,,39,2,0
margaret NS,,,,,,,,,,,38,0,0
