Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Knight,BLG,Map_2_2Haven,All,Tejo,1.47,273,20,14,8,+6,90%,190,24%,0,1,-1
nephh,BLG,Map_2_2Haven,All,Breach,1.18,205,14,15,13,-1,90%,127,19%,2,1,+1
whzy,BLG,Map_2_2Haven,All,Yoru,1.00,253,20,18,1,+2,62%,160,32%,3,4,-1
Levius,BLG,Map_2_2Haven,All,Cypher,0.83,153,12,15,4,-3,62%,93,20%,1,5,-4
rushia,BLG,Map_2_2Haven,All,Omen,0.75,171,10,18,15,-8,81%,112,22%,1,3,-2
Lysoar,WOL,Map_2_2Haven,All,Cypher,1.46,278,23,14,5,+9,81%,176,26%,4,1,+3
Yuicaw,WOL,Map_2_2Haven,All,Breach,1.37,263,19,15,11,+4,86%,195,39%,5,2,+3
Juicy,WOL,Map_2_2Haven,All,Omen,1.02,206,15,15,12,0,81%,134,28%,2,2,0
SiuFatBB,WOL,Map_2_2Haven,All,Sova,0.96,160,14,13,7,+1,67%,124,34%,1,2,-1
Spring,WOL,Map_2_2Haven,All,Neon,0.41,145,9,19,9,-10,67%,97,24%,2,0,+2
Knight,BLG,Map_2_2Haven,Attack,Tejo,1.70,299,11,6,2,+5,89%,189,21%,0,0,0
nephh,BLG,Map_2_2Haven,Attack,Breach,0.98,176,4,6,7,-2,89%,117,9%,1,0,+1
whzy,BLG,Map_2_2Haven,Attack,Yoru,0.71,228,8,8,1,0,67%,134,19%,1,3,-2
Levius,BLG,Map_2_2Haven,Attack,Cypher,0.99,190,6,6,1,0,67%,101,14%,1,2,-1
rushia,BLG,Map_2_2Haven,Attack,Omen,0.70,142,3,7,8,-4,89%,108,28%,0,1,-1
Lysoar,WOL,Map_2_2Haven,Attack,Cypher,1.62,269,13,8,3,+5,75%,269,34%,2,0,+2
Yuicaw,WOL,Map_2_2Haven,Attack,Breach,1.56,265,10,9,10,+1,92%,265,33%,5,1,+4
Juicy,WOL,Map_2_2Haven,Attack,Omen,0.87,205,9,8,8,+1,83%,52,23%,0,1,-1
SiuFatBB,WOL,Map_2_2Haven,Attack,Sova,1.26,193,11,7,5,+4,75%,193,39%,0,2,-2
Spring,WOL,Map_2_2Haven,Attack,Neon,0.24,124,4,12,4,-8,50%,124,35%,1,0,+1
Knight,BLG,Map_2_2Haven,Defend,Tejo,1.30,254,9,8,6,+1,92%,191,26%,0,1,-1
nephh,BLG,Map_2_2Haven,Defend,Breach,1.33,227,10,9,6,+1,92%,135,28%,1,1,0
whzy,BLG,Map_2_2Haven,Defend,Yoru,1.21,272,12,10,0,+2,58%,180,46%,2,1,+1
Levius,BLG,Map_2_2Haven,Defend,Cypher,0.72,125,6,9,3,-3,58%,87,29%,0,3,-3
rushia,BLG,Map_2_2Haven,Defend,Omen,0.80,193,7,11,7,-4,75%,115,19%,1,2,-1
Lysoar,WOL,Map_2_2Haven,Defend,Cypher,1.26,290,10,6,2,+4,89%,52,15%,2,1,+1
Yuicaw,WOL,Map_2_2Haven,Defend,Breach,1.12,260,9,6,1,+3,78%,102,47%,0,1,-1
Juicy,WOL,Map_2_2Haven,Defend,Omen,1.21,207,6,7,4,-1,78%,243,35%,2,1,+1
SiuFatBB,WOL,Map_2_2Haven,Defend,Sova,0.56,116,3,6,2,-3,56%,32,29%,1,0,+1
Spring,WOL,Map_2_2Haven,Defend,Neon,0.65,173,5,7,5,-2,89%,61,14%,1,0,+1
