Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Knight,BLG,Map_1_1Split,All,Tejo,1.05,230,18,16,4,+2,71%,155,29%,2,2,0
Levius,BLG,Map_1_1Split,All,Viper,1.01,155,13,13,4,0,57%,109,50%,1,2,-1
rushia,BLG,Map_1_1Split,All,Omen,0.83,145,11,17,10,-6,76%,77,10%,3,0,+3
whzy,BLG,Map_1_1Split,All,Yoru,0.82,217,14,19,8,-5,81%,121,14%,6,2,+4
nephh,BLG,Map_1_1Split,All,Breach,0.77,158,11,18,11,-7,71%,103,33%,0,3,-3
SiuFatBB,WOL,Map_1_1Split,All,Tejo,1.47,276,20,11,5,+9,81%,183,32%,0,2,-2
Juicy,WOL,Map_1_1Split,All,Raze,1.28,290,21,14,1,+7,67%,192,20%,3,2,+1
Lysoar,WOL,Map_1_1Split,All,Omen,1.10,183,16,13,10,+3,81%,131,27%,1,2,-1
Yuicaw,WOL,Map_1_1Split,All,Cypher,0.92,153,12,12,4,0,76%,106,35%,2,4,-2
Spring,WOL,Map_1_1Split,All,Viper,0.74,198,14,17,2,-3,62%,118,45%,3,2,+1
Knight,BLG,Map_1_1Split,Attack,Tejo,1.21,237,11,8,2,+3,75%,146,32%,2,1,+1
Levius,BLG,Map_1_1Split,Attack,Viper,1.27,184,9,6,0,+3,67%,116,50%,1,0,+1
rushia,BLG,Map_1_1Split,Attack,Omen,1.05,185,8,9,6,-1,92%,101,19%,2,0,+2
whzy,BLG,Map_1_1Split,Attack,Yoru,0.35,145,5,12,6,-7,75%,89,6%,1,2,-1
nephh,BLG,Map_1_1Split,Attack,Breach,0.78,147,6,10,8,-4,75%,91,39%,0,3,-3
SiuFatBB,WOL,Map_1_1Split,Attack,Tejo,1.60,313,9,4,2,+5,89%,202,25%,0,1,-1
Juicy,WOL,Map_1_1Split,Attack,Raze,1.52,333,10,6,1,+4,67%,229,25%,1,1,0
Lysoar,WOL,Map_1_1Split,Attack,Omen,0.84,142,6,6,2,0,67%,104,11%,0,1,-1
Yuicaw,WOL,Map_1_1Split,Attack,Cypher,0.75,133,5,5,2,0,78%,96,40%,0,3,-3
Spring,WOL,Map_1_1Split,Attack,Viper,0.76,232,8,7,0,+1,67%,17,47%,2,0,+2
Knight,BLG,Map_1_1Split,Defend,Tejo,0.84,221,7,8,2,-1,67%,167,27%,0,1,-1
Levius,BLG,Map_1_1Split,Defend,Viper,0.67,116,4,7,4,-3,44%,100,50%,0,2,-2
rushia,BLG,Map_1_1Split,Defend,Omen,0.54,92,3,8,4,-5,56%,45,0%,1,0,+1
whzy,BLG,Map_1_1Split,Defend,Yoru,1.44,313,9,7,2,+2,89%,164,20%,5,0,+5
nephh,BLG,Map_1_1Split,Defend,Breach,0.76,173,5,8,3,-3,67%,119,29%,0,0,0
SiuFatBB,WOL,Map_1_1Split,Defend,Tejo,1.37,248,11,7,3,+4,75%,169,39%,0,1,-1
Juicy,WOL,Map_1_1Split,Defend,Raze,1.10,258,11,8,0,+3,67%,164,15%,2,1,+1
Lysoar,WOL,Map_1_1Split,Defend,Omen,1.29,214,10,7,8,+3,92%,151,41%,1,1,0
Yuicaw,WOL,Map_1_1Split,Defend,Cypher,1.04,168,7,7,2,0,75%,114,33%,2,1,+1
Spring,WOL,Map_1_1Split,Defend,Viper,0.73,173,6,10,2,-4,58%,194,44%,1,2,-1
