Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
v1c,C9,Map_1_1Bind,All,Brimstone,2.14,378,21,6,5,+15,100%,216,38%,5,1,+4
OXY,C9,Map_1_1Bind,All,Raze,1.81,290,16,4,3,+12,100%,190,10%,0,0,0
Xeppaa,C9,Map_1_1Bind,All,Vyse,1.68,273,14,5,7,+9,93%,168,21%,1,0,+1
mitch,C9,Map_1_1Bind,All,Skye,1.50,236,12,5,5,+7,86%,140,17%,4,1,+3
neT,C9,Map_1_1Bind,All,Viper,0.93,138,7,6,8,+1,93%,88,16%,1,1,0
pryze,2G,Map_1_1Bind,All,Fade,0.70,165,8,14,1,-6,57%,94,21%,0,0,0
lz,2G,Map_1_1Bind,All,Brimstone,0.41,137,5,14,5,-9,64%,90,41%,1,0,+1
spike,2G,Map_1_1Bind,All,Yoru,0.38,136,6,14,3,-8,36%,84,37%,0,5,-5
gobera,2G,Map_1_1Bind,All,Viper,0.27,100,4,14,0,-10,29%,70,31%,1,2,-1
silentzz,2G,Map_1_1Bind,All,Raze,0.04,72,3,14,1,-11,21%,48,7%,1,4,-3
v1c,C9,Map_1_1Bind,Attack,Brimstone,3.62,590,5,1,1,+4,100%,411,60%,0,0,0
OXY,C9,Map_1_1Bind,Attack,Raze,2.54,429,3,1,1,+2,100%,364,50%,0,0,0
Xeppaa,C9,Map_1_1Bind,Attack,Vyse,0.34,125,1,2,0,-1,50%,109,33%,0,0,0
mitch,C9,Map_1_1Bind,Attack,Skye,0.33,107,1,2,2,-1,100%,8,0%,1,1,0
neT,C9,Map_1_1Bind,Attack,Viper,0.49,49,0,1,1,-1,100%,37,0%,0,0,0
pryze,2G,Map_1_1Bind,Attack,Fade,0.44,111,4,12,1,-8,50%,67,15%,0,0,0
lz,2G,Map_1_1Bind,Attack,Brimstone,0.38,121,4,12,3,-8,58%,73,38%,0,0,0
spike,2G,Map_1_1Bind,Attack,Yoru,0.40,138,5,12,2,-7,33%,85,44%,0,4,-4
gobera,2G,Map_1_1Bind,Attack,Viper,0.26,96,3,12,0,-9,25%,69,23%,1,2,-1
silentzz,2G,Map_1_1Bind,Attack,Raze,0.07,84,3,12,1,-9,25%,56,7%,1,4,-3
v1c,C9,Map_1_1Bind,Defend,Brimstone,1.89,343,16,5,4,+11,100%,184,30%,5,1,+4
OXY,C9,Map_1_1Bind,Defend,Raze,1.69,268,13,3,2,+10,100%,161,6%,0,0,0
Xeppaa,C9,Map_1_1Bind,Defend,Vyse,1.90,299,13,3,7,+10,100%,178,20%,1,0,+1
mitch,C9,Map_1_1Bind,Defend,Skye,1.69,258,11,3,3,+8,83%,162,17%,3,0,+3
neT,C9,Map_1_1Bind,Defend,Viper,1.01,153,7,5,7,+2,92%,97,17%,1,1,0
pryze,2G,Map_1_1Bind,Defend,Fade,2.25,492,4,2,0,+2,100%,258,31%,0,0,0
lz,2G,Map_1_1Bind,Defend,Brimstone,0.59,232,1,2,2,-1,100%,189,50%,1,0,+1
spike,2G,Map_1_1Bind,Defend,Yoru,0.23,130,1,2,1,-1,50%,78,0%,0,1,-1
gobera,2G,Map_1_1Bind,Defend,Viper,0.33,126,1,2,0,-1,50%,76,67%,0,0,0
silentzz,2G,Map_1_1Bind,Defend,Raze,0.01,,0,2,0,-2,,,,0,0,0
